Selection,View,Channel,begin_time,end_time,Low Freq (Hz),Delta Time (s),Delta Freq (Hz),High Freq (Hz),Inband Power (dB FS),Begin Date Time,SNR,NUM HARM,recording_filename,filename,StartMicInWater,EndMicInWater,filepath,label,call_length,split_type
318,Spectrogram 1,1,1848.389393333331,1848.6837833333336,12517.352,0.2944,1100.0,13617.352,,2012/12/11  0:53:31.0416,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.2943900000025223,test
431,Spectrogram 1,1,7474.49932333333,7474.640923333332,7795.852,0.1416,7636.753,15432.605,,2012/12/11  2:27:17.1515,,2,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.1416000000017447,test
490,Spectrogram 1,1,10130.874953333332,10130.997923333336,12648.373,0.123,1113.693,13762.066,,2012/12/11  3:11:33.5271,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.1229700000039883,test
425,Spectrogram 1,1,7314.727753333333,7314.809733333335,9148.194,0.082,1272.792,10420.986,,2012/12/11  2:24:37.3799,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.0819800000026589,test
86,Spectrogram 1,1,309.5561400000006,309.682499999999,8793.103,0.1264,4767.435,13560.538,-97.46,2012/12/10  18:27:57.2896,3.0,2,67670025.20121212,67670025.201212131511,273.2892959849996,10293.68387,augmented_annotations2,1,0.1263599999983853,test
325,Spectrogram 1,1,2546.3115033333306,2546.6655133333334,11817.352,0.354,2100.0,13917.352,,2012/12/11  1:05:08.9637,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.3540100000027451,test
204,Spectrogram 1,1,9963.958016666667,9964.263586666668,7727.76,0.3056,3323.402,11051.162,,2012/12/11  0:08:48.5199,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,1,0.3055700000004435,test
563,Spectrogram 1,1,2022.823600000004,2022.9577500000007,12966.571,0.1341,875.044,13841.615,,2012/12/11  3:56:23.8481,,2,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.1341499999975894,test
119,Spectrogram 1,1,5091.604589999999,5091.71947,9436.546,0.1149,4769.732,14206.278,-95.75,2012/12/10  19:47:39.3381,,2,67670025.20121212,67670025.201212131511,273.2892959849996,10293.68387,augmented_annotations2,1,0.1148800000009941,test
50,Spectrogram 1,1,8178.040471048,8178.089526278,8369.231,0.0491,4024.212,12393.443,-100.1,2012/12/10  17:39:18.0405,0.3,1,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,1,0.0490552300007038,test
299,Spectrogram 1,1,932.49485333333,932.5693833333352,8293.445,0.0745,1767.767,10061.212,,2012/12/11  0:38:15.1470,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.0745300000052111,test
104,Spectrogram 1,1,4507.618460285999,4507.710959713999,6026.906,0.0925,4735.426,10762.332,-101.23,2012/12/10  19:37:55.3520,0.0,2,67670025.20121212,67670025.201212131511,273.2892959849996,10293.68387,augmented_annotations2,1,0.092499427999428,test
635,Spectrogram 1,1,8502.341516503002,8502.534223645998,6977.974,0.1927,18396.476,25374.449,,2012/12/11  5:44:23.3660,,4,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.1927071429963689,test
193,Spectrogram 1,1,9490.042612095664,9490.156026666667,5446.31,0.1134,8873.018,14319.328,,2012/12/11  0:00:54.6044,,2,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,1,0.1134145710038865,test
113,Spectrogram 1,1,4914.7024327,4914.802640414,9686.099,0.1002,4520.179,14206.278,-101.19,2012/12/10  19:44:42.4359,0.0,2,67670025.20121212,67670025.201212131511,273.2892959849996,10293.68387,augmented_annotations2,1,0.1002077140001347,test
362,Spectrogram 1,1,4023.4257233333337,4023.589683333332,6817.352,0.164,5900.0,12717.352,,2012/12/11  1:29:46.0779,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.1639599999980419,test
233,Spectrogram 1,1,10310.616106666668,10310.962666666666,12041.111,0.3466,1838.478,13879.589,,2012/12/11  0:14:35.1779,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,1,0.346559999998135,test
526,Spectrogram 1,1,686.4601400000029,686.7358900000036,12011.976,0.2758,1590.991,13602.967,,2012/12/11  3:34:07.4846,,4,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.2757500000006985,test
264,Spectrogram 1,1,225.74944752233205,225.83935333333284,9071.263,0.0899,1872.737,10944.0,,2012/12/11  0:26:28.4016,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.0899058110007899,test
87,Spectrogram 1,1,414.1797200000001,414.26076999999896,9300.0,0.081,900.0,10200.0,-99.95,2012/12/10  18:29:41.9132,1.3,1,67670025.20121212,67670025.201212131511,273.2892959849996,10293.68387,augmented_annotations2,1,0.0810499999988678,test
307,Spectrogram 1,1,1046.0231601983323,1046.1367333333328,9141.974,0.1136,1994.026,11136.0,,2012/12/11  0:40:08.6753,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.1135731350004789,test
21,Spectrogram 1,1,2035.802431,2036.055091,9247.7,0.2527,1583.069,10830.769,-99.01,2012/12/10  15:56:55.8024,6.8,1,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,1,0.252659999999878,test
518,Spectrogram 1,1,577.2453000000023,577.3496500000037,15989.452,0.1044,875.045,16864.497,,2012/12/11  3:32:18.2698,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.1043500000014319,test
343,Spectrogram 1,1,3445.6780033333343,3446.0543733333325,10617.352,0.3764,2900.0,13517.352,,2012/12/11  1:20:08.3302,,3,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.3763699999981327,test
54,Spectrogram 1,1,8201.055676257,8201.178314331,4870.475,0.1226,6698.756,11569.231,-99.08,2012/12/10  17:39:41.0557,5.3,2,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,1,0.1226380740008608,test
145,Spectrogram 1,1,5004.534615381668,5004.626916666668,9208.243,0.0923,2892.597,12100.84,,2012/12/10  22:46:09.0964,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,1,0.0923012849998485,test
585,Spectrogram 1,1,3245.515599999999,3245.64976,8750.446,0.1342,1988.738,10739.184,,2012/12/11  4:16:46.5401,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.1341600000009748,test
309,Spectrogram 1,1,1083.2658533333306,1083.32175333333,9566.238,0.0559,848.528,10414.766,,2012/12/11  0:40:45.9180,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.055899999999383,test
94,Spectrogram 1,1,908.420979999999,908.496439999999,8700.0,0.0755,6367.265,15067.265,-98.37,2012/12/10  18:37:56.1545,0.6,2,67670025.20121212,67670025.201212131511,273.2892959849996,10293.68387,augmented_annotations2,1,0.0754600000000209,test
395,Spectrogram 1,1,6146.430753333334,6146.583533333331,5807.114,0.1528,875.045,6682.159,,2012/12/11  2:05:09.0829,,2,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.1527799999967101,test
221,Spectrogram 1,1,10063.636796666666,10063.852936666666,8929.842,0.2161,3464.823,12394.665,,2012/12/11  0:10:28.1986,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,1,0.2161400000004505,test
454,Spectrogram 1,1,8299.201393333336,8299.536773333333,11455.13,0.3354,2625.134,14080.264,,2012/12/11  2:41:01.8536,,3,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.3353799999968032,test
556,Spectrogram 1,1,1776.5700599999982,1776.6930300000022,7239.006,0.123,954.594,8193.6,,2012/12/11  3:52:17.5946,,2,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.1229700000039883,test
481,Spectrogram 1,1,9662.30088136033,9662.424053333336,10739.184,0.1232,3084.816,13824.0,,2012/12/11  3:03:44.9530,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.1231719730058102,test
401,Spectrogram 1,1,6384.13599333333,6384.307413333336,11932.427,0.1714,1113.693,13046.12,,2012/12/11  2:09:06.7882,,3,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.1714200000060373,test
292,Spectrogram 1,1,886.0484133333302,886.119223333335,9071.263,0.0708,1272.792,10344.055,,2012/12/11  0:37:28.7006,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.0708100000047124,test
4,Spectrogram 1,1,463.320853349,463.487096072,1170.732,0.1662,6829.268,8000.0,-94.22,2012/12/10  15:30:43.3209,0.8,2,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,1,0.1662427229999821,test
26,Spectrogram 1,1,3832.145397,3832.546593,8563.1,0.4012,2257.6,10820.7,-100.77,2012/12/10  16:26:52.1454,1.3,1,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,1,0.4011960000002545,test
14,Spectrogram 1,1,1241.555693932,1241.634727358,7630.769,0.079,5415.385,13046.154,-90.89,2012/12/10  15:43:41.5557,8.7,2,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,1,0.0790334260000236,test
533,Spectrogram 1,1,874.3602600000013,874.4503052299988,11619.048,0.09,5643.196,17262.244,,2012/12/11  3:37:15.3848,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.0900452299974858,test
568,Spectrogram 1,1,2384.57131,2384.6905600000027,9466.392,0.1193,1829.639,11296.031,,2012/12/11  4:02:25.5958,,2,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.1192500000029213,test
504,Spectrogram 1,1,128.36697000000277,128.52348999999958,12330.174,0.1565,1829.639,14159.813,,2012/12/11  3:24:49.3915,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.1565199999968172,test
489,Spectrogram 1,1,10074.173253333334,10074.404303333336,10102.788,0.2311,4295.674,14398.462,,2012/12/11  3:10:36.8254,,3,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.231050000002142,test
294,Spectrogram 1,1,896.3122533333299,896.3867833333352,9000.552,0.0745,1555.635,10556.187,,2012/12/11  0:37:38.9644,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.0745300000053248,test
403,Spectrogram 1,1,6394.081953333334,6394.182573333332,6682.159,0.1006,1113.693,7795.852,,2012/12/11  2:09:16.7341,,3,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.1006199999974342,test
48,Spectrogram 1,1,6083.016817,6083.248,9510.1,0.2312,1639.6,11149.7,-103.41,2012/12/10  17:04:23.0168,0.9,1,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,1,0.2311829999998735,test
497,Spectrogram 1,1,10621.75663333333,10622.036123333331,12250.625,0.2795,1670.54,13921.165,,2012/12/11  3:19:44.4088,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.2794900000008056,test
367,Spectrogram 1,1,4598.553723333331,4598.736323333331,11317.352,0.1826,9000.0,20317.352,,2012/12/11  1:39:21.2059,,2,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.1826000000000931,test
496,Spectrogram 1,1,10588.95767333333,10589.117913333335,16148.551,0.1602,1590.99,17739.541,,2012/12/11  3:19:11.6098,,3,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.1602400000047055,test
605,Spectrogram 1,1,5361.526039999997,5361.61548,8114.05,0.0894,1113.693,9227.743,,2012/12/11  4:52:02.5505,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.0894400000033783,test
363,Spectrogram 1,1,4079.562113333333,4079.841603333334,12617.352,0.2795,900.0,13517.352,,2012/12/11  1:30:42.2143,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.2794900000012603,test
545,Spectrogram 1,1,1380.771289999997,1380.9017200000017,13205.219,0.1304,875.045,14080.264,,2012/12/11  3:45:41.7958,,3,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.1304300000047078,test
567,Spectrogram 1,1,2376.9245900000024,2377.092279999997,12171.075,0.1677,1193.243,13364.318,,2012/12/11  4:02:17.9491,,2,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.1676899999947636,test
400,Spectrogram 1,1,6369.941933333335,6370.016463333333,12171.075,0.0745,1193.243,13364.318,,2012/12/11  2:08:52.5941,,3,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.0745299999980488,test
111,Spectrogram 1,1,4623.14126,4623.240819999999,8903.838,0.0996,2073.74,10977.578,-101.72,2012/12/10  19:39:50.8748,1.1,1,67670025.20121212,67670025.201212131511,273.2892959849996,10293.68387,augmented_annotations2,1,0.0995599999987462,test
564,Spectrogram 1,1,2219.9925900000017,2220.137929999997,12091.526,0.1453,2147.837,14239.363,,2012/12/11  3:59:41.0171,,2,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.1453399999954854,test
27,Spectrogram 1,1,3843.444674162,3843.561861655,6617.0,0.1172,4952.231,11569.231,-98.48,2012/12/10  16:27:03.4447,1.9,2,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,1,0.117187493000074,test
100,Spectrogram 1,1,3761.7325,3761.81674,6925.207,0.0842,684.911,7610.118,-106.3,2012/12/10  19:25:29.4660,2.5,1,67670025.20121212,67670025.201212131511,273.2892959849996,10293.68387,augmented_annotations2,1,0.0842400000001362,test
214,Spectrogram 1,1,10016.038886666664,10016.299736666668,7444.917,0.2609,6010.408,13455.325,,2012/12/11  0:09:40.6007,,3,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,1,0.2608500000042113,test
320,Spectrogram 1,1,2134.223183333336,2134.580923333335,11617.352,0.3577,2400.0,14017.352,,2012/12/11  0:58:16.8754,,2,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.357739999999012,test
226,Spectrogram 1,1,10235.239926666663,10235.467236666667,5818.572,0.2273,989.949,6808.521,,2012/12/11  0:13:19.8018,,2,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,1,0.2273100000038539,test
578,Spectrogram 1,1,2629.368040000001,2629.5059200000032,5648.015,0.1379,1750.09,7398.105,,2012/12/11  4:06:30.3925,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.1378800000020419,test
15,Spectrogram 1,1,1941.16573027,1941.259112,6275.2,0.0934,2586.338,8861.538,-101.75,2012/12/10  15:55:21.1657,0.4,1,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,1,0.0933817299999191,test
130,Spectrogram 1,1,9949.99249,9950.22607,6242.152,0.2336,7227.757,13469.909,-96.4,2012/12/10  21:08:37.7260,,1,67670025.20121212,67670025.201212131511,273.2892959849996,10293.68387,augmented_annotations2,1,0.2335800000000745,test
417,Spectrogram 1,1,7008.914073333333,7009.223373333334,12091.526,0.3093,2068.287,14159.813,,2012/12/11  2:19:31.5662,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.3093000000008032,test
105,Spectrogram 1,1,4530.502664497999,4530.587169999999,9512.647,0.0845,1249.685,10762.332,-103.23,2012/12/10  19:38:18.2362,1.1,1,67670025.20121212,67670025.201212131511,273.2892959849996,10293.68387,augmented_annotations2,1,0.0845055019999563,test
549,Spectrogram 1,1,1535.6909900000028,1535.8214200000002,12887.021,0.1304,1352.342,14239.363,,2012/12/11  3:48:16.7155,,3,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.1304299999974318,test
456,Spectrogram 1,1,8319.303123333331,8319.467083333337,11852.877,0.164,1829.639,13682.516,,2012/12/11  2:41:21.9553,,3,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.1639600000053178,test
520,Spectrogram 1,1,572.8443400000033,573.0902900000001,16148.551,0.2459,1034.144,17182.695,,2012/12/11  3:32:13.8688,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.2459499999968102,test
329,Spectrogram 1,1,2900.878303333331,2901.150333333331,11017.352,0.272,2500.0,13517.352,,2012/12/11  1:11:03.5305,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.2720300000000861,test
260,Spectrogram 1,1,10760.336626666667,10760.440966666663,9212.684,0.1043,1202.082,10414.766,-95.89,2012/12/11  0:22:04.8985,0.4,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,1,0.1043399999962275,test
430,Spectrogram 1,1,7453.980223333332,7454.170273333337,9705.041,0.1901,1750.089,11455.13,-100.33,2012/12/11  2:26:56.6324,1.6,3,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.1900500000047031,test
270,Spectrogram 1,1,734.8352474143321,735.0687333333335,7020.653,0.2335,5075.347,12096.0,,2012/12/11  0:34:57.4874,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.2334859190013958,test
224,Spectrogram 1,1,10130.567666666666,10130.705546666668,5040.754,0.1379,7283.2,12323.954,,2012/12/11  0:11:35.1295,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,1,0.1378800000020419,test
295,Spectrogram 1,1,904.6595533333312,904.7154533333304,9141.974,0.0559,1272.792,10414.766,,2012/12/11  0:37:47.3117,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.0558999999991556,test
314,Spectrogram 1,1,1326.3372233333355,1326.4117533333338,7817.352,0.0745,9600.0,17417.352,,2012/12/11  0:44:48.9894,,3,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.0745299999982762,test
580,Spectrogram 1,1,2775.186560000002,2775.305809999998,10341.437,0.1192,6284.411,16625.848,,2012/12/11  4:08:56.2111,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.1192499999961,test
619,Spectrogram 1,1,7195.451410517002,7195.705783944999,4017.621,0.2544,10361.233,14378.855,,2012/12/11  5:22:36.4759,,2,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.2543734279970522,test
46,Spectrogram 1,1,6072.863954203,6073.013845182,9674.0,0.1499,4849.077,14523.077,-99.84,2012/12/10  17:04:12.8640,1.0,2,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,1,0.1498909790007019,test
122,Spectrogram 1,1,5096.106609999999,5096.277459571,8751.635,0.1708,8037.603,16789.238,-97.96,2012/12/10  19:47:43.8401,,3,67670025.20121212,67670025.201212131511,273.2892959849996,10293.68387,augmented_annotations2,1,0.1708495710008719,test
33,Spectrogram 1,1,3963.74029,3963.909544,9030.2,0.1693,1712.6,10742.8,-104.02,2012/12/10  16:29:03.7403,1.7,1,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,1,0.1692539999999098,test
371,Spectrogram 1,1,4843.410073333333,4843.536773333333,11617.352,0.1267,8900.0,20517.352,,2012/12/11  1:43:26.0622,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.1267000000007101,test
159,Spectrogram 1,1,8254.071712095665,8254.190866666668,7381.814,0.1192,8752.64,16134.454,,2012/12/10  23:40:18.6335,,2,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,1,0.119154571002582,test
289,Spectrogram 1,1,878.4475236843355,878.528393333334,9212.684,0.0809,2115.316,11328.0,,2012/12/11  0:37:21.0997,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.0808696489984868,test
646,Spectrogram 1,1,9632.835850663005,9633.090224090003,5497.797,0.2544,17339.207,22837.004,,2012/12/11  6:03:13.8604,,5,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.254373426998427,test
426,Spectrogram 1,1,7334.412113333332,7334.587263333335,11932.427,0.1752,1352.342,13284.769,,2012/12/11  2:24:57.0643,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.175150000002759,test
181,Spectrogram 1,1,9147.757786666663,9147.884146666667,8609.865,0.1264,1721.974,10331.839,,2012/12/10  23:55:12.3196,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,1,0.1263600000038423,test
271,Spectrogram 1,1,738.3480233333321,738.4784533333368,8788.42,0.1304,1484.924,10273.344,,2012/12/11  0:35:01.0002,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.1304300000047078,test
421,Spectrogram 1,1,7240.353983333334,7240.424793333332,9307.293,0.0708,1431.891,10739.184,,2012/12/11  2:23:23.0062,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.0708099999974365,test
173,Spectrogram 1,1,9060.139556666663,9060.262096666664,7103.139,0.1225,3551.57,10654.709,,2012/12/10  23:53:44.7014,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,1,0.1225400000002991,test
468,Spectrogram 1,1,9052.332003333337,9052.421443333333,12011.976,0.0894,1034.144,13046.12,,2012/12/11  2:53:34.9842,,2,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.0894399999961024,test
618,Spectrogram 1,1,7073.786456383001,7074.002288381998,9515.419,0.2158,10149.78,19665.198,,2012/12/11  5:20:34.8110,,2,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.2158319989976007,test
428,Spectrogram 1,1,7406.481419036332,7406.613343333331,8909.545,0.1319,3762.455,12672.0,,2012/12/11  2:26:09.1336,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.131924296998477,test
656,Spectrogram 1,1,9739.630307765,9740.031138621,4863.436,0.4008,27700.441,32563.877,,2012/12/11  6:05:00.6548,,6,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.4008308559987199,test
316,Spectrogram 1,1,1583.133193333335,1583.330703333333,11517.352,0.1975,2500.0,14017.352,,2012/12/11  0:49:05.7854,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.1975099999981466,test
62,Spectrogram 1,1,9886.263121108,9886.377583311,8369.231,0.1145,10712.736,19081.967,-96.27,2012/12/10  18:07:46.2631,2.6,3,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,1,0.1144622029987658,test
82,Spectrogram 1,1,296.4200720459994,296.5511129030001,9362.069,0.131,1641.884,11003.953,-101.41,2012/12/10  18:27:44.1536,3.6,1,67670025.20121212,67670025.201212131511,273.2892959849996,10293.68387,augmented_annotations2,1,0.1310408570006984,test
365,Spectrogram 1,1,4248.497083333336,4248.694593333334,8717.352,0.1975,11500.0,20217.352,,2012/12/11  1:33:31.1493,,3,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.1975099999972371,test
660,Spectrogram 1,1,9751.724341711,9752.063506281003,5286.344,0.3392,33832.599,39118.943,,2012/12/11  6:05:12.7488,,8,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.3391645700030494,test
242,Spectrogram 1,1,10382.776346666666,10382.973846666668,12323.954,0.1975,1555.635,13879.589,,2012/12/11  0:15:47.3382,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,1,0.1975000000020372,test
478,Spectrogram 1,1,9490.07450333333,9490.353983333334,12091.526,0.2795,1272.792,13364.318,,2012/12/11  3:00:52.7267,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.2794800000046962,test
461,Spectrogram 1,1,8409.366473333335,8409.541613333335,12091.526,0.1751,1909.188,14000.714,,2012/12/11  2:42:52.0186,,2,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.1751399999993736,test
649,Spectrogram 1,1,9641.883594508,9642.230467364005,4651.982,0.3469,26431.718,31083.7,,2012/12/11  6:03:22.9081,,8,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.3468728560037561,test
464,Spectrogram 1,1,8486.479193333333,8486.658063333336,9705.041,0.1789,795.495,10500.536,,2012/12/11  2:44:09.1314,,3,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.1788700000033714,test
322,Spectrogram 1,1,2162.0323933333348,2162.151643333331,13017.352,0.1192,1300.0,14317.352,,2012/12/11  0:58:44.6846,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.1192499999961,test
546,Spectrogram 1,1,1398.958740000002,1399.234499999999,12409.724,0.2758,1511.441,13921.165,,2012/12/11  3:45:59.9832,,3,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.2757599999968079,test
579,Spectrogram 1,1,2625.667650000003,2625.768259999997,10977.833,0.1006,1511.441,12489.274,,2012/12/11  4:06:26.6922,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.1006099999940488,test
342,Spectrogram 1,1,3441.768933333333,3441.899353333334,9417.352,0.1304,5900.0,15317.352,,2012/12/11  1:20:04.4211,,3,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.1304200000013224,test
379,Spectrogram 1,1,5034.814213333331,5034.885013333333,12317.352,0.0708,1000.0,13317.352,,2012/12/11  1:46:37.4664,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.0708000000013271,test
10,Spectrogram 1,1,1106.46008,1106.579496993,1534.2,0.1194,3881.185,5415.385,-91.75,2012/12/10  15:41:26.4601,6.8,1,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,1,0.1194169929999588,test
378,Spectrogram 1,1,5028.772473333331,5028.891713333331,11717.352,0.1192,1500.0,13217.352,,2012/12/11  1:46:31.4246,,3,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.1192399999999906,test
