Selection,View,Channel,Start_DateTime_ISO8601,End_DateTime_ISO8601,Low.Freq..Hz.,High.Freq..Hz.,Species,Detection_Comments,filename,begin_time,end_time,call_length,label
671,Spectrogram 1,1,2009-04-01T15:44:36-05:00,2009-04-01T15:44:38-05:00,79.89,181.818,RIWH,?,NOPP6_EST_20090401_153000_CH10,876,878,2,1
672,Spectrogram 1,1,2009-04-01T15:45:31-05:00,2009-04-01T15:45:33-05:00,63.361,292.011,RIWH,?,NOPP6_EST_20090401_154500_CH10,31,33,2,1
673,Spectrogram 1,1,2009-04-01T15:45:37-05:00,2009-04-01T15:45:40-05:00,71.625,173.554,RIWH,?,NOPP6_EST_20090401_154500_CH10,33,37,4,0
673,Spectrogram 1,1,2009-04-01T15:45:37-05:00,2009-04-01T15:45:40-05:00,71.625,173.554,RIWH,?,NOPP6_EST_20090401_154500_CH10,37,40,3,1
674,Spectrogram 1,1,2009-04-01T15:46:01-05:00,2009-04-01T15:46:03-05:00,52.342,170.799,RIWH,?,NOPP6_EST_20090401_154500_CH10,40,61,21,0
674,Spectrogram 1,1,2009-04-01T15:46:01-05:00,2009-04-01T15:46:03-05:00,52.342,170.799,RIWH,?,NOPP6_EST_20090401_154500_CH10,61,63,2,1
675,Spectrogram 1,1,2009-04-01T15:46:29-05:00,2009-04-01T15:46:32-05:00,41.322,181.818,RIWH,,NOPP6_EST_20090401_154500_CH10,63,89,26,0
675,Spectrogram 1,1,2009-04-01T15:46:29-05:00,2009-04-01T15:46:32-05:00,41.322,181.818,RIWH,,NOPP6_EST_20090401_154500_CH10,89,92,3,1
676,Spectrogram 1,1,2009-04-01T15:46:47-05:00,2009-04-01T15:46:49-05:00,57.851,201.102,RIWH,,NOPP6_EST_20090401_154500_CH10,92,107,15,0
676,Spectrogram 1,1,2009-04-01T15:46:47-05:00,2009-04-01T15:46:49-05:00,57.851,201.102,RIWH,,NOPP6_EST_20090401_154500_CH10,107,109,2,1
677,Spectrogram 1,1,2009-04-01T15:47:45-05:00,2009-04-01T15:47:47-05:00,57.851,181.818,RIWH,,NOPP6_EST_20090401_154500_CH10,109,165,56,0
677,Spectrogram 1,1,2009-04-01T15:47:45-05:00,2009-04-01T15:47:47-05:00,57.851,181.818,RIWH,,NOPP6_EST_20090401_154500_CH10,165,167,2,1
678,Spectrogram 1,1,2009-04-01T15:48:01-05:00,2009-04-01T15:48:03-05:00,79.89,225.895,RIWH,?,NOPP6_EST_20090401_154500_CH10,167,181,14,0
678,Spectrogram 1,1,2009-04-01T15:48:01-05:00,2009-04-01T15:48:03-05:00,79.89,225.895,RIWH,?,NOPP6_EST_20090401_154500_CH10,181,183,2,1
679,Spectrogram 1,1,2009-04-01T15:48:57-05:00,2009-04-01T15:48:59-05:00,85.399,192.837,RIWH,?,NOPP6_EST_20090401_154500_CH10,183,237,54,0
679,Spectrogram 1,1,2009-04-01T15:48:57-05:00,2009-04-01T15:48:59-05:00,85.399,192.837,RIWH,?,NOPP6_EST_20090401_154500_CH10,237,239,2,1
680,Spectrogram 1,1,2009-04-01T15:49:24-05:00,2009-04-01T15:49:26-05:00,60.606,212.121,RIWH,?,NOPP6_EST_20090401_154500_CH10,239,264,25,0
680,Spectrogram 1,1,2009-04-01T15:49:24-05:00,2009-04-01T15:49:26-05:00,60.606,212.121,RIWH,?,NOPP6_EST_20090401_154500_CH10,264,266,2,1
681,Spectrogram 1,1,2009-04-01T15:49:54-05:00,2009-04-01T15:49:56-05:00,49.587,187.328,RIWH,?,NOPP6_EST_20090401_154500_CH10,266,294,28,0
681,Spectrogram 1,1,2009-04-01T15:49:54-05:00,2009-04-01T15:49:56-05:00,49.587,187.328,RIWH,?,NOPP6_EST_20090401_154500_CH10,294,296,2,1
682,Spectrogram 1,1,2009-04-01T15:50:08-05:00,2009-04-01T15:50:09-05:00,93.664,206.612,RIWH,?,NOPP6_EST_20090401_154500_CH10,296,308,12,0
682,Spectrogram 1,1,2009-04-01T15:50:08-05:00,2009-04-01T15:50:09-05:00,93.664,206.612,RIWH,?,NOPP6_EST_20090401_154500_CH10,308,309,1,1
683,Spectrogram 1,1,2009-04-01T15:50:13-05:00,2009-04-01T15:50:14-05:00,77.135,242.424,RIWH,?,NOPP6_EST_20090401_154500_CH10,309,313,4,0
683,Spectrogram 1,1,2009-04-01T15:50:13-05:00,2009-04-01T15:50:14-05:00,77.135,242.424,RIWH,?,NOPP6_EST_20090401_154500_CH10,313,314,1,1
684,Spectrogram 1,1,2009-04-01T15:51:11-05:00,2009-04-01T15:51:13-05:00,134.986,231.405,RIWH,?,NOPP6_EST_20090401_154500_CH10,314,371,57,0
684,Spectrogram 1,1,2009-04-01T15:51:11-05:00,2009-04-01T15:51:13-05:00,134.986,231.405,RIWH,?,NOPP6_EST_20090401_154500_CH10,371,373,2,1
685,Spectrogram 1,1,2009-04-01T15:52:09-05:00,2009-04-01T15:52:11-05:00,123.967,192.837,RIWH,?,NOPP6_EST_20090401_154500_CH10,373,429,56,0
685,Spectrogram 1,1,2009-04-01T15:52:09-05:00,2009-04-01T15:52:11-05:00,123.967,192.837,RIWH,?,NOPP6_EST_20090401_154500_CH10,429,431,2,1
3504,Spectrogram 1,1,2009-04-01T15:52:28-05:00,2009-04-01T15:52:29-05:00,48.048,249.249,RIWH,,NOPP6_EST_20090401_154500_CH10,431,448,17,0
3504,Spectrogram 1,1,2009-04-01T15:52:28-05:00,2009-04-01T15:52:29-05:00,48.048,249.249,RIWH,,NOPP6_EST_20090401_154500_CH10,448,449,1,1
686,Spectrogram 1,1,2009-04-01T15:52:33-05:00,2009-04-01T15:52:35-05:00,170.799,363.636,RIWH,,NOPP6_EST_20090401_154500_CH10,449,453,4,0
686,Spectrogram 1,1,2009-04-01T15:52:33-05:00,2009-04-01T15:52:35-05:00,170.799,363.636,RIWH,,NOPP6_EST_20090401_154500_CH10,453,455,2,1
687,Spectrogram 1,1,2009-04-01T15:53:20-05:00,2009-04-01T15:53:22-05:00,154.27,264.463,RIWH,,NOPP6_EST_20090401_154500_CH10,455,500,45,0
687,Spectrogram 1,1,2009-04-01T15:53:20-05:00,2009-04-01T15:53:22-05:00,154.27,264.463,RIWH,,NOPP6_EST_20090401_154500_CH10,500,502,2,1
3507,Spectrogram 1,1,2009-04-01T15:54:20-05:00,2009-04-01T15:54:22-05:00,48.048,276.276,RIWH,,NOPP6_EST_20090401_154500_CH10,502,560,58,0
3507,Spectrogram 1,1,2009-04-01T15:54:20-05:00,2009-04-01T15:54:22-05:00,48.048,276.276,RIWH,,NOPP6_EST_20090401_154500_CH10,560,562,2,1
688,Spectrogram 1,1,2009-04-01T15:56:49-05:00,2009-04-01T15:56:51-05:00,82.645,195.592,RIWH,?,NOPP6_EST_20090401_154500_CH10,562,709,147,0
688,Spectrogram 1,1,2009-04-01T15:56:49-05:00,2009-04-01T15:56:51-05:00,82.645,195.592,RIWH,?,NOPP6_EST_20090401_154500_CH10,709,711,2,1
689,Spectrogram 1,1,2009-04-01T15:57:02-05:00,2009-04-01T15:57:03-05:00,85.399,225.895,RIWH,?,NOPP6_EST_20090401_154500_CH10,711,722,11,0
689,Spectrogram 1,1,2009-04-01T15:57:02-05:00,2009-04-01T15:57:03-05:00,85.399,225.895,RIWH,?,NOPP6_EST_20090401_154500_CH10,722,723,1,1
690,Spectrogram 1,1,2009-04-01T15:57:18-05:00,2009-04-01T15:57:20-05:00,71.625,190.083,RIWH,?,NOPP6_EST_20090401_154500_CH10,723,738,15,0
690,Spectrogram 1,1,2009-04-01T15:57:18-05:00,2009-04-01T15:57:20-05:00,71.625,190.083,RIWH,?,NOPP6_EST_20090401_154500_CH10,738,740,2,1
691,Spectrogram 1,1,2009-04-01T15:57:29-05:00,2009-04-01T15:57:30-05:00,79.89,195.592,RIWH,?,NOPP6_EST_20090401_154500_CH10,740,749,9,0
691,Spectrogram 1,1,2009-04-01T15:57:29-05:00,2009-04-01T15:57:30-05:00,79.89,195.592,RIWH,?,NOPP6_EST_20090401_154500_CH10,749,750,1,1
692,Spectrogram 1,1,2009-04-01T15:58:07-05:00,2009-04-01T15:58:09-05:00,68.871,148.76,RIWH,?,NOPP6_EST_20090401_154500_CH10,750,787,37,0
692,Spectrogram 1,1,2009-04-01T15:58:07-05:00,2009-04-01T15:58:09-05:00,68.871,148.76,RIWH,?,NOPP6_EST_20090401_154500_CH10,787,789,2,1
3516,Spectrogram 1,1,2009-04-01T16:01:01-05:00,2009-04-01T16:01:03-05:00,63.063,258.258,RIWH,,NOPP6_EST_20090401_160000_CH10,61,63,2,1
3521,Spectrogram 1,1,2009-04-01T16:08:40-05:00,2009-04-01T16:08:41-05:00,96.096,255.255,RIWH,,NOPP6_EST_20090401_160000_CH10,63,520,457,0
3521,Spectrogram 1,1,2009-04-01T16:08:40-05:00,2009-04-01T16:08:41-05:00,96.096,255.255,RIWH,,NOPP6_EST_20090401_160000_CH10,520,521,1,1
693,Spectrogram 1,1,2009-04-01T16:10:36-05:00,2009-04-01T16:10:39-05:00,115.702,225.895,RIWH,?,NOPP6_EST_20090401_160000_CH10,521,636,115,0
693,Spectrogram 1,1,2009-04-01T16:10:36-05:00,2009-04-01T16:10:39-05:00,115.702,225.895,RIWH,?,NOPP6_EST_20090401_160000_CH10,636,639,3,1
694,Spectrogram 1,1,2009-04-01T16:10:58-05:00,2009-04-01T16:10:59-05:00,79.89,198.347,RIWH,,NOPP6_EST_20090401_160000_CH10,639,658,19,0
694,Spectrogram 1,1,2009-04-01T16:10:58-05:00,2009-04-01T16:10:59-05:00,79.89,198.347,RIWH,,NOPP6_EST_20090401_160000_CH10,658,659,1,1
695,Spectrogram 1,1,2009-04-01T16:11:43-05:00,2009-04-01T16:11:45-05:00,33.058,181.818,RIWH,,NOPP6_EST_20090401_160000_CH10,659,703,44,0
695,Spectrogram 1,1,2009-04-01T16:11:43-05:00,2009-04-01T16:11:45-05:00,33.058,181.818,RIWH,,NOPP6_EST_20090401_160000_CH10,703,705,2,1
696,Spectrogram 1,1,2009-04-01T16:12:02-05:00,2009-04-01T16:12:03-05:00,74.38,203.857,RIWH,,NOPP6_EST_20090401_160000_CH10,705,722,17,0
696,Spectrogram 1,1,2009-04-01T16:12:02-05:00,2009-04-01T16:12:03-05:00,74.38,203.857,RIWH,,NOPP6_EST_20090401_160000_CH10,722,723,1,1
697,Spectrogram 1,1,2009-04-01T16:12:06-05:00,2009-04-01T16:12:08-05:00,129.477,206.612,RIWH,,NOPP6_EST_20090401_160000_CH10,723,726,3,0
697,Spectrogram 1,1,2009-04-01T16:12:06-05:00,2009-04-01T16:12:08-05:00,129.477,206.612,RIWH,,NOPP6_EST_20090401_160000_CH10,726,728,2,1
698,Spectrogram 1,1,2009-04-01T16:12:55-05:00,2009-04-01T16:12:56-05:00,68.871,220.386,RIWH,,NOPP6_EST_20090401_160000_CH10,728,775,47,0
698,Spectrogram 1,1,2009-04-01T16:12:55-05:00,2009-04-01T16:12:56-05:00,68.871,220.386,RIWH,,NOPP6_EST_20090401_160000_CH10,775,776,1,1
699,Spectrogram 1,1,2009-04-01T16:13:07-05:00,2009-04-01T16:13:08-05:00,140.496,214.876,RIWH,?,NOPP6_EST_20090401_160000_CH10,776,787,11,0
699,Spectrogram 1,1,2009-04-01T16:13:07-05:00,2009-04-01T16:13:08-05:00,140.496,214.876,RIWH,?,NOPP6_EST_20090401_160000_CH10,787,788,1,1
700,Spectrogram 1,1,2009-04-01T16:13:09-05:00,2009-04-01T16:13:11-05:00,104.683,214.876,RIWH,?,NOPP6_EST_20090401_160000_CH10,788,789,1,0
700,Spectrogram 1,1,2009-04-01T16:13:09-05:00,2009-04-01T16:13:11-05:00,104.683,214.876,RIWH,?,NOPP6_EST_20090401_160000_CH10,789,791,2,1
701,Spectrogram 1,1,2009-04-01T16:13:33-05:00,2009-04-01T16:13:35-05:00,90.909,201.102,RIWH,?,NOPP6_EST_20090401_160000_CH10,791,813,22,0
701,Spectrogram 1,1,2009-04-01T16:13:33-05:00,2009-04-01T16:13:35-05:00,90.909,201.102,RIWH,?,NOPP6_EST_20090401_160000_CH10,813,815,2,1
702,Spectrogram 1,1,2009-04-01T16:13:36-05:00,2009-04-01T16:13:37-05:00,146.006,212.121,RIWH,?,NOPP6_EST_20090401_160000_CH10,815,816,1,0
702,Spectrogram 1,1,2009-04-01T16:13:36-05:00,2009-04-01T16:13:37-05:00,146.006,212.121,RIWH,?,NOPP6_EST_20090401_160000_CH10,816,817,1,1
703,Spectrogram 1,1,2009-04-01T16:13:54-05:00,2009-04-01T16:13:56-05:00,74.074,190.123,RIWH,?,NOPP6_EST_20090401_160000_CH10,817,834,17,0
703,Spectrogram 1,1,2009-04-01T16:13:54-05:00,2009-04-01T16:13:56-05:00,74.074,190.123,RIWH,?,NOPP6_EST_20090401_160000_CH10,834,836,2,1
704,Spectrogram 1,1,2009-04-01T16:14:22-05:00,2009-04-01T16:14:24-05:00,79.012,246.914,RIWH,?,NOPP6_EST_20090401_160000_CH10,836,862,26,0
704,Spectrogram 1,1,2009-04-01T16:14:22-05:00,2009-04-01T16:14:24-05:00,79.012,246.914,RIWH,?,NOPP6_EST_20090401_160000_CH10,862,864,2,1
705,Spectrogram 1,1,2009-04-01T16:14:36-05:00,2009-04-01T16:14:38-05:00,123.457,222.222,RIWH,,NOPP6_EST_20090401_160000_CH10,864,876,12,0
705,Spectrogram 1,1,2009-04-01T16:14:36-05:00,2009-04-01T16:14:38-05:00,123.457,222.222,RIWH,,NOPP6_EST_20090401_160000_CH10,876,878,2,1
706,Spectrogram 1,1,2009-04-01T16:14:40-05:00,2009-04-01T16:14:41-05:00,120.988,237.037,RIWH,?,NOPP6_EST_20090401_160000_CH10,878,880,2,0
706,Spectrogram 1,1,2009-04-01T16:14:40-05:00,2009-04-01T16:14:41-05:00,120.988,237.037,RIWH,?,NOPP6_EST_20090401_160000_CH10,880,881,1,1
708,Spectrogram 1,1,2009-04-01T16:14:42-05:00,2009-04-01T16:14:43-05:00,111.111,182.716,RIWH,?,NOPP6_EST_20090401_160000_CH10,881,882,1,0
708,Spectrogram 1,1,2009-04-01T16:14:42-05:00,2009-04-01T16:14:43-05:00,111.111,182.716,RIWH,?,NOPP6_EST_20090401_160000_CH10,882,883,1,1
709,Spectrogram 1,1,2009-04-01T16:14:44-05:00,2009-04-01T16:14:45-05:00,101.235,162.963,RIWH,?,NOPP6_EST_20090401_160000_CH10,883,884,1,0
709,Spectrogram 1,1,2009-04-01T16:14:44-05:00,2009-04-01T16:14:45-05:00,101.235,162.963,RIWH,?,NOPP6_EST_20090401_160000_CH10,884,885,1,1
710,Spectrogram 1,1,2009-04-01T16:15:17-05:00,2009-04-01T16:15:19-05:00,130.864,227.16,RIWH,?,NOPP6_EST_20090401_161500_CH10,17,19,2,1
707,Spectrogram 1,1,2009-04-01T16:15:20-05:00,2009-04-01T16:15:21-05:00,103.704,187.654,RIWH,?,NOPP6_EST_20090401_161500_CH10,19,20,1,0
707,Spectrogram 1,1,2009-04-01T16:15:20-05:00,2009-04-01T16:15:21-05:00,103.704,187.654,RIWH,?,NOPP6_EST_20090401_161500_CH10,20,21,1,1
711,Spectrogram 1,1,2009-04-01T16:15:41-05:00,2009-04-01T16:15:43-05:00,69.136,130.864,RIWH,?,NOPP6_EST_20090401_161500_CH10,21,41,20,0
711,Spectrogram 1,1,2009-04-01T16:15:41-05:00,2009-04-01T16:15:43-05:00,69.136,130.864,RIWH,?,NOPP6_EST_20090401_161500_CH10,41,43,2,1
712,Spectrogram 1,1,2009-04-01T16:15:58-05:00,2009-04-01T16:16:00-05:00,71.605,140.741,RIWH,?,NOPP6_EST_20090401_161500_CH10,43,58,15,0
712,Spectrogram 1,1,2009-04-01T16:15:58-05:00,2009-04-01T16:16:00-05:00,71.605,140.741,RIWH,?,NOPP6_EST_20090401_161500_CH10,58,60,2,1
713,Spectrogram 1,1,2009-04-01T16:16:12-05:00,2009-04-01T16:16:13-05:00,71.605,190.123,RIWH,,NOPP6_EST_20090401_161500_CH10,60,72,12,0
713,Spectrogram 1,1,2009-04-01T16:16:12-05:00,2009-04-01T16:16:13-05:00,71.605,190.123,RIWH,,NOPP6_EST_20090401_161500_CH10,72,73,1,1
714,Spectrogram 1,1,2009-04-01T16:16:18-05:00,2009-04-01T16:16:20-05:00,74.074,237.037,RIWH,,NOPP6_EST_20090401_161500_CH10,73,78,5,0
714,Spectrogram 1,1,2009-04-01T16:16:18-05:00,2009-04-01T16:16:20-05:00,74.074,237.037,RIWH,,NOPP6_EST_20090401_161500_CH10,78,80,2,1
715,Spectrogram 1,1,2009-04-01T16:16:26-05:00,2009-04-01T16:16:27-05:00,93.827,256.79,RIWH,?,NOPP6_EST_20090401_161500_CH10,80,86,6,0
715,Spectrogram 1,1,2009-04-01T16:16:26-05:00,2009-04-01T16:16:27-05:00,93.827,256.79,RIWH,?,NOPP6_EST_20090401_161500_CH10,86,89,3,1
717,Spectrogram 1,1,2009-04-01T16:16:36-05:00,2009-04-01T16:16:38-05:00,54.321,167.901,RIWH,,NOPP6_EST_20090401_161500_CH10,89,96,7,0
717,Spectrogram 1,1,2009-04-01T16:16:36-05:00,2009-04-01T16:16:38-05:00,54.321,167.901,RIWH,,NOPP6_EST_20090401_161500_CH10,96,98,2,1
718,Spectrogram 1,1,2009-04-01T16:16:58-05:00,2009-04-01T16:17:00-05:00,71.605,209.877,RIWH,,NOPP6_EST_20090401_161500_CH10,98,118,20,0
718,Spectrogram 1,1,2009-04-01T16:16:58-05:00,2009-04-01T16:17:00-05:00,71.605,209.877,RIWH,,NOPP6_EST_20090401_161500_CH10,118,120,2,1
719,Spectrogram 1,1,2009-04-01T16:17:17-05:00,2009-04-01T16:17:20-05:00,103.704,276.543,RIWH,,NOPP6_EST_20090401_161500_CH10,120,137,17,0
719,Spectrogram 1,1,2009-04-01T16:17:17-05:00,2009-04-01T16:17:20-05:00,103.704,276.543,RIWH,,NOPP6_EST_20090401_161500_CH10,137,140,3,1
720,Spectrogram 1,1,2009-04-01T16:17:43-05:00,2009-04-01T16:17:45-05:00,116.049,246.914,RIWH,,NOPP6_EST_20090401_161500_CH10,140,163,23,0
720,Spectrogram 1,1,2009-04-01T16:17:43-05:00,2009-04-01T16:17:45-05:00,116.049,246.914,RIWH,,NOPP6_EST_20090401_161500_CH10,163,165,2,1
721,Spectrogram 1,1,2009-04-01T16:17:56-05:00,2009-04-01T16:17:58-05:00,118.519,219.753,RIWH,,NOPP6_EST_20090401_161500_CH10,165,176,11,0
721,Spectrogram 1,1,2009-04-01T16:17:56-05:00,2009-04-01T16:17:58-05:00,118.519,219.753,RIWH,,NOPP6_EST_20090401_161500_CH10,176,178,2,1
722,Spectrogram 1,1,2009-04-01T16:18:13-05:00,2009-04-01T16:18:15-05:00,83.951,239.506,RIWH,,NOPP6_EST_20090401_161500_CH10,178,193,15,0
722,Spectrogram 1,1,2009-04-01T16:18:13-05:00,2009-04-01T16:18:15-05:00,83.951,239.506,RIWH,,NOPP6_EST_20090401_161500_CH10,193,195,2,1
723,Spectrogram 1,1,2009-04-01T16:18:25-05:00,2009-04-01T16:18:26-05:00,143.21,239.506,RIWH,,NOPP6_EST_20090401_161500_CH10,195,205,10,0
723,Spectrogram 1,1,2009-04-01T16:18:25-05:00,2009-04-01T16:18:26-05:00,143.21,239.506,RIWH,,NOPP6_EST_20090401_161500_CH10,205,206,1,1
724,Spectrogram 1,1,2009-04-01T16:18:30-05:00,2009-04-01T16:18:31-05:00,71.605,160.494,RIWH,?,NOPP6_EST_20090401_161500_CH10,206,210,4,0
724,Spectrogram 1,1,2009-04-01T16:18:30-05:00,2009-04-01T16:18:31-05:00,71.605,160.494,RIWH,?,NOPP6_EST_20090401_161500_CH10,210,211,1,1
725,Spectrogram 1,1,2009-04-01T16:19:06-05:00,2009-04-01T16:19:08-05:00,96.296,249.383,RIWH,,NOPP6_EST_20090401_161500_CH10,211,246,35,0
725,Spectrogram 1,1,2009-04-01T16:19:06-05:00,2009-04-01T16:19:08-05:00,96.296,249.383,RIWH,,NOPP6_EST_20090401_161500_CH10,246,248,2,1
726,Spectrogram 1,1,2009-04-01T16:19:16-05:00,2009-04-01T16:19:18-05:00,96.296,256.79,RIWH,?,NOPP6_EST_20090401_161500_CH10,248,256,8,0
726,Spectrogram 1,1,2009-04-01T16:19:16-05:00,2009-04-01T16:19:18-05:00,96.296,256.79,RIWH,?,NOPP6_EST_20090401_161500_CH10,256,258,2,1
727,Spectrogram 1,1,2009-04-01T16:19:20-05:00,2009-04-01T16:19:22-05:00,51.852,237.037,RIWH,,NOPP6_EST_20090401_161500_CH10,258,260,2,0
727,Spectrogram 1,1,2009-04-01T16:19:20-05:00,2009-04-01T16:19:22-05:00,51.852,237.037,RIWH,,NOPP6_EST_20090401_161500_CH10,260,262,2,1
728,Spectrogram 1,1,2009-04-01T16:19:24-05:00,2009-04-01T16:19:25-05:00,88.889,177.778,RIWH,,NOPP6_EST_20090401_161500_CH10,262,264,2,0
728,Spectrogram 1,1,2009-04-01T16:19:24-05:00,2009-04-01T16:19:25-05:00,88.889,177.778,RIWH,,NOPP6_EST_20090401_161500_CH10,264,265,1,1
729,Spectrogram 1,1,2009-04-01T16:19:45-05:00,2009-04-01T16:19:47-05:00,123.457,256.79,RIWH,,NOPP6_EST_20090401_161500_CH10,265,285,20,0
729,Spectrogram 1,1,2009-04-01T16:19:45-05:00,2009-04-01T16:19:47-05:00,123.457,256.79,RIWH,,NOPP6_EST_20090401_161500_CH10,285,287,2,1
730,Spectrogram 1,1,2009-04-01T16:20:04-05:00,2009-04-01T16:20:06-05:00,120.988,229.63,RIWH,,NOPP6_EST_20090401_161500_CH10,287,304,17,0
730,Spectrogram 1,1,2009-04-01T16:20:04-05:00,2009-04-01T16:20:06-05:00,120.988,229.63,RIWH,,NOPP6_EST_20090401_161500_CH10,304,306,2,1
731,Spectrogram 1,1,2009-04-01T16:20:40-05:00,2009-04-01T16:20:42-05:00,69.136,241.975,RIWH,,NOPP6_EST_20090401_161500_CH10,306,340,34,0
731,Spectrogram 1,1,2009-04-01T16:20:40-05:00,2009-04-01T16:20:42-05:00,69.136,241.975,RIWH,,NOPP6_EST_20090401_161500_CH10,340,342,2,1
732,Spectrogram 1,1,2009-04-01T16:21:29-05:00,2009-04-01T16:21:31-05:00,81.481,224.691,RIWH,,NOPP6_EST_20090401_161500_CH10,342,389,47,0
732,Spectrogram 1,1,2009-04-01T16:21:29-05:00,2009-04-01T16:21:31-05:00,81.481,224.691,RIWH,,NOPP6_EST_20090401_161500_CH10,389,391,2,1
733,Spectrogram 1,1,2009-04-01T16:21:52-05:00,2009-04-01T16:21:54-05:00,44.444,249.383,RIWH,,NOPP6_EST_20090401_161500_CH10,391,412,21,0
733,Spectrogram 1,1,2009-04-01T16:21:52-05:00,2009-04-01T16:21:54-05:00,44.444,249.383,RIWH,,NOPP6_EST_20090401_161500_CH10,412,414,2,1
734,Spectrogram 1,1,2009-04-01T16:22:22-05:00,2009-04-01T16:22:24-05:00,59.259,172.84,RIWH,,NOPP6_EST_20090401_161500_CH10,414,442,28,0
734,Spectrogram 1,1,2009-04-01T16:22:22-05:00,2009-04-01T16:22:24-05:00,59.259,172.84,RIWH,,NOPP6_EST_20090401_161500_CH10,442,445,3,1
736,Spectrogram 1,1,2009-04-01T16:23:00-05:00,2009-04-01T16:23:02-05:00,83.951,209.877,RIWH,,NOPP6_EST_20090401_161500_CH10,445,480,35,0
736,Spectrogram 1,1,2009-04-01T16:23:00-05:00,2009-04-01T16:23:02-05:00,83.951,209.877,RIWH,,NOPP6_EST_20090401_161500_CH10,480,482,2,1
737,Spectrogram 1,1,2009-04-01T16:23:08-05:00,2009-04-01T16:23:10-05:00,116.049,246.914,RIWH,,NOPP6_EST_20090401_161500_CH10,482,488,6,0
737,Spectrogram 1,1,2009-04-01T16:23:08-05:00,2009-04-01T16:23:10-05:00,116.049,246.914,RIWH,,NOPP6_EST_20090401_161500_CH10,488,490,2,1
738,Spectrogram 1,1,2009-04-01T16:23:18-05:00,2009-04-01T16:23:20-05:00,49.383,244.444,RIWH,,NOPP6_EST_20090401_161500_CH10,490,498,8,0
738,Spectrogram 1,1,2009-04-01T16:23:18-05:00,2009-04-01T16:23:20-05:00,49.383,244.444,RIWH,,NOPP6_EST_20090401_161500_CH10,498,500,2,1
739,Spectrogram 1,1,2009-04-01T16:24:20-05:00,2009-04-01T16:24:22-05:00,44.444,180.247,RIWH,?,NOPP6_EST_20090401_161500_CH10,500,560,60,0
739,Spectrogram 1,1,2009-04-01T16:24:20-05:00,2009-04-01T16:24:22-05:00,44.444,180.247,RIWH,?,NOPP6_EST_20090401_161500_CH10,560,562,2,1
740,Spectrogram 1,1,2009-04-01T16:24:31-05:00,2009-04-01T16:24:33-05:00,96.296,269.136,RIWH,,NOPP6_EST_20090401_161500_CH10,562,571,9,0
740,Spectrogram 1,1,2009-04-01T16:24:31-05:00,2009-04-01T16:24:33-05:00,96.296,269.136,RIWH,,NOPP6_EST_20090401_161500_CH10,571,573,2,1
1208,Spectrogram 1,1,2009-04-01T16:24:47-05:00,2009-04-01T16:24:49-05:00,77.859,172.749,RIWH,?,NOPP6_EST_20090401_161500_CH10,573,587,14,0
1208,Spectrogram 1,1,2009-04-01T16:24:47-05:00,2009-04-01T16:24:49-05:00,77.859,172.749,RIWH,?,NOPP6_EST_20090401_161500_CH10,587,589,2,1
741,Spectrogram 1,1,2009-04-01T16:25:05-05:00,2009-04-01T16:25:07-05:00,125.926,224.691,RIWH,,NOPP6_EST_20090401_161500_CH10,589,605,16,0
741,Spectrogram 1,1,2009-04-01T16:25:05-05:00,2009-04-01T16:25:07-05:00,125.926,224.691,RIWH,,NOPP6_EST_20090401_161500_CH10,605,607,2,1
742,Spectrogram 1,1,2009-04-01T16:25:20-05:00,2009-04-01T16:25:22-05:00,51.852,232.099,RIWH,,NOPP6_EST_20090401_161500_CH10,607,620,13,0
742,Spectrogram 1,1,2009-04-01T16:25:20-05:00,2009-04-01T16:25:22-05:00,51.852,232.099,RIWH,,NOPP6_EST_20090401_161500_CH10,620,622,2,1
743,Spectrogram 1,1,2009-04-01T16:25:26-05:00,2009-04-01T16:25:28-05:00,128.395,246.914,RIWH,,NOPP6_EST_20090401_161500_CH10,622,626,4,0
743,Spectrogram 1,1,2009-04-01T16:25:26-05:00,2009-04-01T16:25:28-05:00,128.395,246.914,RIWH,,NOPP6_EST_20090401_161500_CH10,626,628,2,1
744,Spectrogram 1,1,2009-04-01T16:26:05-05:00,2009-04-01T16:26:07-05:00,61.728,162.963,RIWH,,NOPP6_EST_20090401_161500_CH10,628,665,37,0
744,Spectrogram 1,1,2009-04-01T16:26:05-05:00,2009-04-01T16:26:07-05:00,61.728,162.963,RIWH,,NOPP6_EST_20090401_161500_CH10,665,667,2,1
745,Spectrogram 1,1,2009-04-01T16:27:29-05:00,2009-04-01T16:27:31-05:00,71.605,219.753,RIWH,,NOPP6_EST_20090401_161500_CH10,667,749,82,0
745,Spectrogram 1,1,2009-04-01T16:27:29-05:00,2009-04-01T16:27:31-05:00,71.605,219.753,RIWH,,NOPP6_EST_20090401_161500_CH10,749,751,2,1
746,Spectrogram 1,1,2009-04-01T16:27:33-05:00,2009-04-01T16:27:35-05:00,81.481,207.407,RIWH,,NOPP6_EST_20090401_161500_CH10,751,753,2,0
746,Spectrogram 1,1,2009-04-01T16:27:33-05:00,2009-04-01T16:27:35-05:00,81.481,207.407,RIWH,,NOPP6_EST_20090401_161500_CH10,753,755,2,1
747,Spectrogram 1,1,2009-04-01T16:28:00-05:00,2009-04-01T16:28:02-05:00,41.975,237.037,RIWH,,NOPP6_EST_20090401_161500_CH10,755,780,25,0
