,Selection,View,Channel,Start_DateTime_ISO8601,End_DateTime_ISO8601,Low.Freq..Hz.,High.Freq..Hz.,Species,Detection_Comments,filename,begin_time,end_time,call_length
5543,1557,Spectrogram 1,1,2009-03-31T17:20:10-05:00,2009-03-31T17:20:12-05:00,79.9,192.8,RIWH,,NOPP6_EST_20090331_171500_CH10,310,312,2
5546,1560,Spectrogram 1,1,2009-03-31T17:20:42-05:00,2009-03-31T17:20:44-05:00,88.2,344.4,RIWH,,NOPP6_EST_20090331_171500_CH10,342,344,2
5547,1561,Spectrogram 1,1,2009-03-31T17:21:14-05:00,2009-03-31T17:21:17-05:00,68.9,223.1,RIWH,,NOPP6_EST_20090331_171500_CH10,374,377,3
5548,1562,Spectrogram 1,1,2009-03-31T17:21:20-05:00,2009-03-31T17:21:22-05:00,77.1,294.8,RIWH,,NOPP6_EST_20090331_171500_CH10,380,382,2
5549,1563,Spectrogram 1,1,2009-03-31T17:21:47-05:00,2009-03-31T17:21:49-05:00,79.9,308.5,RIWH,,NOPP6_EST_20090331_171500_CH10,407,410,3
5551,1565,Spectrogram 1,1,2009-03-31T17:21:51-05:00,2009-03-31T17:21:53-05:00,79.9,245.2,RIWH,,NOPP6_EST_20090331_171500_CH10,411,413,2
5552,1566,Spectrogram 1,1,2009-03-31T17:21:55-05:00,2009-03-31T17:21:57-05:00,90.9,239.7,RIWH,,NOPP6_EST_20090331_171500_CH10,415,417,2
5553,1567,Spectrogram 1,1,2009-03-31T17:22:02-05:00,2009-03-31T17:22:04-05:00,104.7,275.5,RIWH,,NOPP6_EST_20090331_171500_CH10,422,424,2
5554,1568,Spectrogram 1,1,2009-03-31T17:22:24-05:00,2009-03-31T17:22:27-05:00,85.4,303.0,RIWH,,NOPP6_EST_20090331_171500_CH10,444,447,3
5555,1569,Spectrogram 1,1,2009-03-31T17:22:35-05:00,2009-03-31T17:22:36-05:00,129.5,242.4,RIWH,,NOPP6_EST_20090331_171500_CH10,455,456,1
5556,1570,Spectrogram 1,1,2009-03-31T17:22:58-05:00,2009-03-31T17:23:00-05:00,85.4,292.0,RIWH,,NOPP6_EST_20090331_171500_CH10,478,480,2
5558,1572,Spectrogram 1,1,2009-03-31T17:23:34-05:00,2009-03-31T17:23:36-05:00,71.6,179.1,RIWH,,NOPP6_EST_20090331_171500_CH10,514,516,2
5559,1573,Spectrogram 1,1,2009-03-31T17:23:39-05:00,2009-03-31T17:23:41-05:00,60.6,278.2,RIWH,,NOPP6_EST_20090331_171500_CH10,519,521,2
5560,1574,Spectrogram 1,1,2009-03-31T17:23:59-05:00,2009-03-31T17:24:01-05:00,85.4,275.5,RIWH,,NOPP6_EST_20090331_171500_CH10,539,541,2
5561,1575,Spectrogram 1,1,2009-03-31T17:24:44-05:00,2009-03-31T17:24:46-05:00,99.2,267.2,RIWH,,NOPP6_EST_20090331_171500_CH10,584,586,2
5562,1576,Spectrogram 1,1,2009-03-31T17:25:00-05:00,2009-03-31T17:25:02-05:00,99.2,253.4,RIWH,,NOPP6_EST_20090331_171500_CH10,600,603,3
5564,1578,Spectrogram 1,1,2009-03-31T17:25:10-05:00,2009-03-31T17:25:12-05:00,110.2,223.1,RIWH,,NOPP6_EST_20090331_171500_CH10,610,612,2
5565,1579,Spectrogram 1,1,2009-03-31T17:25:33-05:00,2009-03-31T17:25:35-05:00,79.9,308.5,RIWH,,NOPP6_EST_20090331_171500_CH10,633,635,2
5566,1580,Spectrogram 1,1,2009-03-31T17:25:47-05:00,2009-03-31T17:25:48-05:00,96.4,225.9,RIWH,,NOPP6_EST_20090331_171500_CH10,647,648,1
5567,1581,Spectrogram 1,1,2009-03-31T17:25:53-05:00,2009-03-31T17:25:55-05:00,101.9,190.1,RIWH,,NOPP6_EST_20090331_171500_CH10,653,655,2
5568,1582,Spectrogram 1,1,2009-03-31T17:26:00-05:00,2009-03-31T17:26:02-05:00,112.9,259.0,RIWH,,NOPP6_EST_20090331_171500_CH10,660,662,2
5569,1583,Spectrogram 1,1,2009-03-31T17:26:09-05:00,2009-03-31T17:26:11-05:00,126.7,245.2,RIWH,,NOPP6_EST_20090331_171500_CH10,669,671,2
5571,1585,Spectrogram 1,1,2009-03-31T17:26:17-05:00,2009-03-31T17:26:19-05:00,74.4,272.7,RIWH,,NOPP6_EST_20090331_171500_CH10,677,679,2
5572,1586,Spectrogram 1,1,2009-03-31T17:26:36-05:00,2009-03-31T17:26:38-05:00,115.7,267.2,RIWH,,NOPP6_EST_20090331_171500_CH10,696,698,2
5574,1588,Spectrogram 1,1,2009-03-31T17:27:03-05:00,2009-03-31T17:27:05-05:00,104.7,300.3,RIWH,,NOPP6_EST_20090331_171500_CH10,723,725,2
5575,1589,Spectrogram 1,1,2009-03-31T17:27:06-05:00,2009-03-31T17:27:09-05:00,107.4,303.0,RIWH,,NOPP6_EST_20090331_171500_CH10,726,729,3
5576,1590,Spectrogram 1,1,2009-03-31T17:27:13-05:00,2009-03-31T17:27:15-05:00,90.9,242.4,RIWH,,NOPP6_EST_20090331_171500_CH10,733,735,2
5577,1591,Spectrogram 1,1,2009-03-31T17:27:21-05:00,2009-03-31T17:27:22-05:00,66.1,234.2,RIWH,,NOPP6_EST_20090331_171500_CH10,741,742,1
5578,1592,Spectrogram 1,1,2009-03-31T17:27:35-05:00,2009-03-31T17:27:38-05:00,90.9,330.6,RIWH,,NOPP6_EST_20090331_171500_CH10,755,758,3
5579,1593,Spectrogram 1,1,2009-03-31T17:27:55-05:00,2009-03-31T17:27:57-05:00,101.9,259.0,RIWH,,NOPP6_EST_20090331_171500_CH10,775,777,2
5580,1594,Spectrogram 1,1,2009-03-31T17:28:02-05:00,2009-03-31T17:28:04-05:00,74.4,217.6,RIWH,,NOPP6_EST_20090331_171500_CH10,782,784,2
5581,1595,Spectrogram 1,1,2009-03-31T17:28:37-05:00,2009-03-31T17:28:39-05:00,66.1,297.5,RIWH,,NOPP6_EST_20090331_171500_CH10,817,819,2
5583,1597,Spectrogram 1,1,2009-03-31T17:29:34-05:00,2009-03-31T17:29:36-05:00,118.5,289.3,RIWH,,NOPP6_EST_20090331_171500_CH10,874,876,2
5584,1598,Spectrogram 1,1,2009-03-31T17:30:26-05:00,2009-03-31T17:30:28-05:00,101.9,220.4,RIWH,,NOPP6_EST_20090331_173000_CH10,26,28,2
5586,1600,Spectrogram 1,1,2009-03-31T17:31:06-05:00,2009-03-31T17:31:09-05:00,79.9,256.2,RIWH,,NOPP6_EST_20090331_173000_CH10,66,69,3
5587,1601,Spectrogram 1,1,2009-03-31T17:31:14-05:00,2009-03-31T17:31:16-05:00,88.2,253.4,RIWH,,NOPP6_EST_20090331_173000_CH10,74,76,2
5588,1602,Spectrogram 1,1,2009-03-31T17:31:43-05:00,2009-03-31T17:31:45-05:00,63.4,267.2,RIWH,,NOPP6_EST_20090331_173000_CH10,103,105,2
5589,1603,Spectrogram 1,1,2009-03-31T17:32:16-05:00,2009-03-31T17:32:19-05:00,115.7,223.1,RIWH,,NOPP6_EST_20090331_173000_CH10,136,139,3
5590,1604,Spectrogram 1,1,2009-03-31T17:32:30-05:00,2009-03-31T17:32:33-05:00,107.4,214.9,RIWH,,NOPP6_EST_20090331_173000_CH10,150,153,3
5591,1605,Spectrogram 1,1,2009-03-31T17:32:50-05:00,2009-03-31T17:32:53-05:00,82.6,270.0,RIWH,,NOPP6_EST_20090331_173000_CH10,170,173,3
5592,1606,Spectrogram 1,1,2009-03-31T17:32:55-05:00,2009-03-31T17:32:57-05:00,101.9,292.0,RIWH,,NOPP6_EST_20090331_173000_CH10,175,177,2
5593,1607,Spectrogram 1,1,2009-03-31T17:33:07-05:00,2009-03-31T17:33:09-05:00,44.1,140.5,RIWH,,NOPP6_EST_20090331_173000_CH10,187,189,2
5594,1608,Spectrogram 1,1,2009-03-31T17:33:22-05:00,2009-03-31T17:33:24-05:00,88.2,212.1,RIWH,,NOPP6_EST_20090331_173000_CH10,202,204,2
5595,1609,Spectrogram 1,1,2009-03-31T17:33:54-05:00,2009-03-31T17:33:56-05:00,77.1,198.3,RIWH,,NOPP6_EST_20090331_173000_CH10,234,236,2
5596,1610,Spectrogram 1,1,2009-03-31T17:34:09-05:00,2009-03-31T17:34:11-05:00,52.3,206.6,RIWH,,NOPP6_EST_20090331_173000_CH10,249,251,2
5598,1612,Spectrogram 1,1,2009-03-31T17:34:31-05:00,2009-03-31T17:34:33-05:00,101.9,187.3,RIWH,,NOPP6_EST_20090331_173000_CH10,271,275,4
5599,1613,Spectrogram 1,1,2009-03-31T17:35:05-05:00,2009-03-31T17:35:08-05:00,96.4,217.6,RIWH,,NOPP6_EST_20090331_173000_CH10,305,309,4
5601,1615,Spectrogram 1,1,2009-03-31T17:35:46-05:00,2009-03-31T17:35:49-05:00,74.4,259.0,RIWH,,NOPP6_EST_20090331_173000_CH10,346,349,3
5603,1617,Spectrogram 1,1,2009-03-31T17:35:58-05:00,2009-03-31T17:36:00-05:00,99.2,270.0,RIWH,,NOPP6_EST_20090331_173000_CH10,358,360,2
5604,1618,Spectrogram 1,1,2009-03-31T17:37:03-05:00,2009-03-31T17:37:05-05:00,107.4,179.1,RIWH,,NOPP6_EST_20090331_173000_CH10,423,425,2
5606,1620,Spectrogram 1,1,2009-03-31T17:38:04-05:00,2009-03-31T17:38:07-05:00,104.7,286.5,RIWH,,NOPP6_EST_20090331_173000_CH10,484,487,3
5607,1622,Spectrogram 1,1,2009-03-31T17:38:44-05:00,2009-03-31T17:38:47-05:00,96.4,203.9,RIWH,,NOPP6_EST_20090331_173000_CH10,524,527,3
5608,1623,Spectrogram 1,1,2009-03-31T17:38:59-05:00,2009-03-31T17:39:02-05:00,110.2,214.9,RIWH,,NOPP6_EST_20090331_173000_CH10,539,542,3
5609,1624,Spectrogram 1,1,2009-03-31T17:39:07-05:00,2009-03-31T17:39:10-05:00,82.6,234.2,RIWH,,NOPP6_EST_20090331_173000_CH10,547,550,3
5610,1625,Spectrogram 1,1,2009-03-31T17:39:18-05:00,2009-03-31T17:39:19-05:00,104.7,239.7,RIWH,,NOPP6_EST_20090331_173000_CH10,558,559,1
5611,1626,Spectrogram 1,1,2009-03-31T17:39:31-05:00,2009-03-31T17:39:33-05:00,82.6,305.8,RIWH,,NOPP6_EST_20090331_173000_CH10,571,573,2
5612,1627,Spectrogram 1,1,2009-03-31T17:39:41-05:00,2009-03-31T17:39:43-05:00,104.7,206.6,RIWH,,NOPP6_EST_20090331_173000_CH10,581,583,2
5613,1628,Spectrogram 1,1,2009-03-31T17:40:22-05:00,2009-03-31T17:40:25-05:00,79.9,311.3,RIWH,,NOPP6_EST_20090331_173000_CH10,622,625,3
5614,1629,Spectrogram 1,1,2009-03-31T17:41:07-05:00,2009-03-31T17:41:10-05:00,82.6,264.5,RIWH,,NOPP6_EST_20090331_173000_CH10,667,670,3
5616,1631,Spectrogram 1,1,2009-03-31T17:41:59-05:00,2009-03-31T17:42:01-05:00,115.7,272.7,RIWH,,NOPP6_EST_20090331_173000_CH10,719,721,2
5617,1632,Spectrogram 1,1,2009-03-31T17:42:25-05:00,2009-03-31T17:42:26-05:00,101.9,261.7,RIWH,,NOPP6_EST_20090331_173000_CH10,745,746,1
5619,1634,Spectrogram 1,1,2009-03-31T17:43:12-05:00,2009-03-31T17:43:13-05:00,99.2,264.5,RIWH,,NOPP6_EST_20090331_173000_CH10,792,793,1
5620,1635,Spectrogram 1,1,2009-03-31T17:43:16-05:00,2009-03-31T17:43:19-05:00,118.5,209.4,RIWH,,NOPP6_EST_20090331_173000_CH10,796,799,3
5621,1636,Spectrogram 1,1,2009-03-31T17:44:13-05:00,2009-03-31T17:44:15-05:00,68.9,319.6,RIWH,,NOPP6_EST_20090331_173000_CH10,853,855,2
5623,1638,Spectrogram 1,1,2009-03-31T17:44:48-05:00,2009-03-31T17:44:50-05:00,96.4,253.4,RIWH,,NOPP6_EST_20090331_173000_CH10,888,890,2
5624,1639,Spectrogram 1,1,2009-03-31T17:45:21-05:00,2009-03-31T17:45:23-05:00,74.4,181.8,RIWH,,NOPP6_EST_20090331_174500_CH10,21,23,2
5625,1640,Spectrogram 1,1,2009-03-31T17:46:08-05:00,2009-03-31T17:46:10-05:00,93.7,294.8,RIWH,,NOPP6_EST_20090331_174500_CH10,68,70,2
5626,1641,Spectrogram 1,1,2009-03-31T17:46:54-05:00,2009-03-31T17:46:57-05:00,88.2,168.0,RIWH,,NOPP6_EST_20090331_174500_CH10,114,117,3
5627,1642,Spectrogram 1,1,2009-03-31T17:47:01-05:00,2009-03-31T17:47:03-05:00,82.6,294.8,RIWH,,NOPP6_EST_20090331_174500_CH10,121,123,2
5628,1643,Spectrogram 1,1,2009-03-31T17:47:04-05:00,2009-03-31T17:47:06-05:00,93.7,192.8,RIWH,,NOPP6_EST_20090331_174500_CH10,124,126,2
5630,1645,Spectrogram 1,1,2009-03-31T17:47:47-05:00,2009-03-31T17:47:49-05:00,68.9,234.2,RIWH,,NOPP6_EST_20090331_174500_CH10,167,169,2
5631,1646,Spectrogram 1,1,2009-03-31T17:48:30-05:00,2009-03-31T17:48:33-05:00,63.4,256.2,RIWH,,NOPP6_EST_20090331_174500_CH10,210,213,3
5632,1647,Spectrogram 1,1,2009-03-31T17:48:58-05:00,2009-03-31T17:49:01-05:00,74.4,292.0,RIWH,,NOPP6_EST_20090331_174500_CH10,238,241,3
5633,1648,Spectrogram 1,1,2009-03-31T17:50:01-05:00,2009-03-31T17:50:04-05:00,63.4,198.3,RIWH,,NOPP6_EST_20090331_174500_CH10,301,304,3
5634,1649,Spectrogram 1,1,2009-03-31T17:50:11-05:00,2009-03-31T17:50:13-05:00,90.9,300.3,RIWH,,NOPP6_EST_20090331_174500_CH10,311,313,2
5635,1650,Spectrogram 1,1,2009-03-31T17:50:38-05:00,2009-03-31T17:50:41-05:00,99.2,228.7,RIWH,,NOPP6_EST_20090331_174500_CH10,338,341,3
5636,1651,Spectrogram 1,1,2009-03-31T17:51:11-05:00,2009-03-31T17:51:14-05:00,44.1,184.6,RIWH,,NOPP6_EST_20090331_174500_CH10,371,374,3
5638,1653,Spectrogram 1,1,2009-03-31T17:51:50-05:00,2009-03-31T17:51:53-05:00,74.4,223.1,RIWH,,NOPP6_EST_20090331_174500_CH10,410,413,3
5641,1656,Spectrogram 1,1,2009-03-31T17:53:26-05:00,2009-03-31T17:53:28-05:00,57.9,181.8,RIWH,,NOPP6_EST_20090331_174500_CH10,506,508,2
5642,1657,Spectrogram 1,1,2009-03-31T17:53:57-05:00,2009-03-31T17:54:00-05:00,88.2,195.6,RIWH,,NOPP6_EST_20090331_174500_CH10,537,540,3
5643,1658,Spectrogram 1,1,2009-03-31T17:54:38-05:00,2009-03-31T17:54:40-05:00,66.1,236.9,RIWH,,NOPP6_EST_20090331_174500_CH10,578,580,2
5644,1659,Spectrogram 1,1,2009-03-31T17:55:21-05:00,2009-03-31T17:55:23-05:00,66.1,184.6,RIWH,,NOPP6_EST_20090331_174500_CH10,621,623,2
5645,1660,Spectrogram 1,1,2009-03-31T17:55:33-05:00,2009-03-31T17:55:35-05:00,44.1,231.4,RIWH,,NOPP6_EST_20090331_174500_CH10,633,637,4
5647,1662,Spectrogram 1,1,2009-03-31T17:55:43-05:00,2009-03-31T17:55:46-05:00,104.7,275.5,RIWH,,NOPP6_EST_20090331_174500_CH10,643,646,3
5648,1663,Spectrogram 1,1,2009-03-31T17:55:47-05:00,2009-03-31T17:55:49-05:00,71.6,214.9,RIWH,,NOPP6_EST_20090331_174500_CH10,647,649,2
5649,1664,Spectrogram 1,1,2009-03-31T17:56:15-05:00,2009-03-31T17:56:17-05:00,96.4,195.6,RIWH,,NOPP6_EST_20090331_174500_CH10,675,677,2
5650,1665,Spectrogram 1,1,2009-03-31T17:59:51-05:00,2009-03-31T17:59:53-05:00,77.1,225.9,RIWH,,NOPP6_EST_20090331_174500_CH10,891,893,2
5651,1666,Spectrogram 1,1,2009-03-31T18:00:38-05:00,2009-03-31T18:00:40-05:00,79.9,179.1,RIWH,,NOPP6_EST_20090331_180000_CH10,38,40,2
5653,1668,Spectrogram 1,1,2009-03-31T18:01:55-05:00,2009-03-31T18:01:57-05:00,79.9,203.9,RIWH,,NOPP6_EST_20090331_180000_CH10,115,117,2
5654,1669,Spectrogram 1,1,2009-03-31T18:02:24-05:00,2009-03-31T18:02:26-05:00,93.7,209.4,RIWH,,NOPP6_EST_20090331_180000_CH10,144,146,2
5655,1670,Spectrogram 1,1,2009-03-31T18:02:44-05:00,2009-03-31T18:02:45-05:00,68.9,212.1,RIWH,,NOPP6_EST_20090331_180000_CH10,164,165,1
5656,1671,Spectrogram 1,1,2009-03-31T18:03:32-05:00,2009-03-31T18:03:35-05:00,46.8,173.6,RIWH,,NOPP6_EST_20090331_180000_CH10,212,215,3
5658,1673,Spectrogram 1,1,2009-03-31T18:04:39-05:00,2009-03-31T18:04:42-05:00,104.7,336.1,RIWH,,NOPP6_EST_20090331_180000_CH10,279,282,3
5659,1674,Spectrogram 1,1,2009-03-31T18:04:43-05:00,2009-03-31T18:04:45-05:00,71.6,181.8,RIWH,,NOPP6_EST_20090331_180000_CH10,283,285,2
5660,1675,Spectrogram 1,1,2009-03-31T18:05:24-05:00,2009-03-31T18:05:26-05:00,71.6,225.9,RIWH,,NOPP6_EST_20090331_180000_CH10,324,326,2
5661,1676,Spectrogram 1,1,2009-03-31T18:05:29-05:00,2009-03-31T18:05:31-05:00,77.1,176.3,RIWH,,NOPP6_EST_20090331_180000_CH10,329,331,2
5662,1677,Spectrogram 1,1,2009-03-31T18:05:42-05:00,2009-03-31T18:05:43-05:00,77.1,209.4,RIWH,,NOPP6_EST_20090331_180000_CH10,342,343,1
5663,1678,Spectrogram 1,1,2009-03-31T18:06:15-05:00,2009-03-31T18:06:16-05:00,99.2,184.6,RIWH,,NOPP6_EST_20090331_180000_CH10,375,376,1
5665,1680,Spectrogram 1,1,2009-03-31T18:08:46-05:00,2009-03-31T18:08:48-05:00,60.6,151.5,RIWH,,NOPP6_EST_20090331_180000_CH10,526,528,2
5668,1683,Spectrogram 1,1,2009-03-31T18:12:00-05:00,2009-03-31T18:12:02-05:00,77.1,201.1,RIWH,,NOPP6_EST_20090331_180000_CH10,720,722,2
5669,1684,Spectrogram 1,1,2009-03-31T18:12:16-05:00,2009-03-31T18:12:19-05:00,71.6,151.5,RIWH,,NOPP6_EST_20090331_180000_CH10,736,739,3
5670,1685,Spectrogram 1,1,2009-03-31T18:13:10-05:00,2009-03-31T18:13:13-05:00,90.9,236.9,RIWH,,NOPP6_EST_20090331_180000_CH10,790,793,3
5671,1686,Spectrogram 1,1,2009-03-31T18:13:17-05:00,2009-03-31T18:13:19-05:00,71.6,179.1,RIWH,,NOPP6_EST_20090331_180000_CH10,797,799,2
5672,1687,Spectrogram 1,1,2009-03-31T18:14:06-05:00,2009-03-31T18:14:07-05:00,74.4,162.5,RIWH,,NOPP6_EST_20090331_180000_CH10,846,847,1
5673,1688,Spectrogram 1,1,2009-03-31T18:14:31-05:00,2009-03-31T18:14:34-05:00,90.9,245.2,RIWH,,NOPP6_EST_20090331_180000_CH10,871,874,3
5676,1691,Spectrogram 1,1,2009-03-31T18:28:35-05:00,2009-03-31T18:28:37-05:00,82.6,184.6,RIWH,,NOPP6_EST_20090331_181500_CH10,815,817,2
5677,1692,Spectrogram 1,1,2009-03-31T18:29:20-05:00,2009-03-31T18:29:22-05:00,90.9,212.1,RIWH,,NOPP6_EST_20090331_181500_CH10,860,862,2
5678,1693,Spectrogram 1,1,2009-03-31T18:29:29-05:00,2009-03-31T18:29:31-05:00,90.9,261.7,RIWH,,NOPP6_EST_20090331_181500_CH10,869,871,2
5679,1694,Spectrogram 1,1,2009-03-31T18:29:41-05:00,2009-03-31T18:29:42-05:00,55.1,154.3,RIWH,,NOPP6_EST_20090331_181500_CH10,881,882,1
5680,1695,Spectrogram 1,1,2009-03-31T18:29:53-05:00,2009-03-31T18:29:55-05:00,63.4,198.3,RIWH,,NOPP6_EST_20090331_181500_CH10,893,895,2
5683,1698,Spectrogram 1,1,2009-03-31T18:32:38-05:00,2009-03-31T18:32:40-05:00,68.9,206.6,RIWH,,NOPP6_EST_20090331_183000_CH10,158,160,2
5685,1700,Spectrogram 1,1,2009-03-31T18:32:45-05:00,2009-03-31T18:32:47-05:00,79.9,181.8,RIWH,,NOPP6_EST_20090331_183000_CH10,165,167,2
5686,1701,Spectrogram 1,1,2009-03-31T18:33:08-05:00,2009-03-31T18:33:10-05:00,96.4,228.7,RIWH,,NOPP6_EST_20090331_183000_CH10,188,190,2
5687,1702,Spectrogram 1,1,2009-03-31T18:33:17-05:00,2009-03-31T18:33:18-05:00,104.7,173.6,RIWH,,NOPP6_EST_20090331_183000_CH10,197,198,1
5689,1704,Spectrogram 1,1,2009-03-31T18:33:48-05:00,2009-03-31T18:33:50-05:00,85.4,192.8,RIWH,,NOPP6_EST_20090331_183000_CH10,228,230,2
5690,1705,Spectrogram 1,1,2009-03-31T18:34:39-05:00,2009-03-31T18:34:41-05:00,79.9,253.4,RIWH,,NOPP6_EST_20090331_183000_CH10,279,281,2
5691,1706,Spectrogram 1,1,2009-03-31T18:35:13-05:00,2009-03-31T18:35:15-05:00,99.2,275.5,RIWH,,NOPP6_EST_20090331_183000_CH10,313,315,2
5692,1707,Spectrogram 1,1,2009-03-31T18:35:19-05:00,2009-03-31T18:35:22-05:00,79.9,242.4,RIWH,,NOPP6_EST_20090331_183000_CH10,319,322,3
5693,1708,Spectrogram 1,1,2009-03-31T18:35:32-05:00,2009-03-31T18:35:34-05:00,112.9,190.1,RIWH,,NOPP6_EST_20090331_183000_CH10,332,334,2
5694,1709,Spectrogram 1,1,2009-03-31T18:35:35-05:00,2009-03-31T18:35:37-05:00,79.9,209.4,RIWH,,NOPP6_EST_20090331_183000_CH10,335,337,2
5696,1711,Spectrogram 1,1,2009-03-31T18:37:31-05:00,2009-03-31T18:37:33-05:00,104.7,179.1,RIWH,,NOPP6_EST_20090331_183000_CH10,451,453,2
5698,1713,Spectrogram 1,1,2009-03-31T18:38:18-05:00,2009-03-31T18:38:20-05:00,85.4,297.5,RIWH,,NOPP6_EST_20090331_183000_CH10,498,500,2
5699,1714,Spectrogram 1,1,2009-03-31T18:38:27-05:00,2009-03-31T18:38:30-05:00,110.2,278.2,RIWH,,NOPP6_EST_20090331_183000_CH10,507,510,3
5700,1715,Spectrogram 1,1,2009-03-31T18:39:01-05:00,2009-03-31T18:39:03-05:00,88.2,179.1,RIWH,,NOPP6_EST_20090331_183000_CH10,541,543,2
5701,1716,Spectrogram 1,1,2009-03-31T18:39:06-05:00,2009-03-31T18:39:09-05:00,104.7,181.8,RIWH,,NOPP6_EST_20090331_183000_CH10,546,549,3
5702,1717,Spectrogram 1,1,2009-03-31T18:39:11-05:00,2009-03-31T18:39:12-05:00,63.4,184.6,RIWH,,NOPP6_EST_20090331_183000_CH10,551,552,1
5703,1718,Spectrogram 1,1,2009-03-31T18:39:14-05:00,2009-03-31T18:39:15-05:00,90.9,278.2,RIWH,,NOPP6_EST_20090331_183000_CH10,554,555,1
5705,1720,Spectrogram 1,1,2009-03-31T18:39:27-05:00,2009-03-31T18:39:29-05:00,79.9,151.5,RIWH,,NOPP6_EST_20090331_183000_CH10,567,569,2
5706,1721,Spectrogram 1,1,2009-03-31T18:39:32-05:00,2009-03-31T18:39:34-05:00,82.6,234.2,RIWH,,NOPP6_EST_20090331_183000_CH10,572,574,2
5707,1722,Spectrogram 1,1,2009-03-31T18:39:39-05:00,2009-03-31T18:39:42-05:00,101.9,267.2,RIWH,,NOPP6_EST_20090331_183000_CH10,579,582,3
5711,1726,Spectrogram 1,1,2009-03-31T18:40:14-05:00,2009-03-31T18:40:16-05:00,82.6,217.6,RIWH,,NOPP6_EST_20090331_183000_CH10,614,616,2
5712,1727,Spectrogram 1,1,2009-03-31T18:40:25-05:00,2009-03-31T18:40:27-05:00,79.9,187.3,RIWH,,NOPP6_EST_20090331_183000_CH10,625,627,2
5713,1728,Spectrogram 1,1,2009-03-31T18:40:34-05:00,2009-03-31T18:40:36-05:00,77.1,195.6,RIWH,,NOPP6_EST_20090331_183000_CH10,634,636,2
5714,1729,Spectrogram 1,1,2009-03-31T18:40:45-05:00,2009-03-31T18:40:48-05:00,71.6,212.1,RIWH,,NOPP6_EST_20090331_183000_CH10,645,648,3
5715,1730,Spectrogram 1,1,2009-03-31T18:41:19-05:00,2009-03-31T18:41:22-05:00,27.5,245.2,RIWH,,NOPP6_EST_20090331_183000_CH10,679,682,3
5716,1731,Spectrogram 1,1,2009-03-31T18:41:44-05:00,2009-03-31T18:41:46-05:00,77.1,267.2,RIWH,,NOPP6_EST_20090331_183000_CH10,704,706,2
5720,1735,Spectrogram 1,1,2009-03-31T18:42:28-05:00,2009-03-31T18:42:30-05:00,71.6,292.0,RIWH,,NOPP6_EST_20090331_183000_CH10,748,750,2
5721,1736,Spectrogram 1,1,2009-03-31T18:42:53-05:00,2009-03-31T18:42:55-05:00,107.4,275.5,RIWH,,NOPP6_EST_20090331_183000_CH10,773,775,2
5722,1737,Spectrogram 1,1,2009-03-31T18:43:00-05:00,2009-03-31T18:43:03-05:00,57.9,223.1,RIWH,,NOPP6_EST_20090331_183000_CH10,780,783,3
5723,1738,Spectrogram 1,1,2009-03-31T18:43:25-05:00,2009-03-31T18:43:28-05:00,82.6,214.9,RIWH,,NOPP6_EST_20090331_183000_CH10,805,808,3
5724,1739,Spectrogram 1,1,2009-03-31T18:43:55-05:00,2009-03-31T18:43:56-05:00,93.7,217.6,RIWH,,NOPP6_EST_20090331_183000_CH10,835,836,1
5725,1740,Spectrogram 1,1,2009-03-31T18:43:57-05:00,2009-03-31T18:43:58-05:00,55.1,231.4,RIWH,,NOPP6_EST_20090331_183000_CH10,837,838,1
5726,1741,Spectrogram 1,1,2009-03-31T18:44:01-05:00,2009-03-31T18:44:04-05:00,79.9,253.4,RIWH,,NOPP6_EST_20090331_183000_CH10,841,844,3
5727,1742,Spectrogram 1,1,2009-03-31T18:44:23-05:00,2009-03-31T18:44:25-05:00,66.1,234.2,RIWH,,NOPP6_EST_20090331_183000_CH10,863,865,2
5728,1743,Spectrogram 1,1,2009-03-31T18:44:30-05:00,2009-03-31T18:44:31-05:00,110.2,270.0,RIWH,,NOPP6_EST_20090331_183000_CH10,870,871,1
5729,1744,Spectrogram 1,1,2009-03-31T18:44:39-05:00,2009-03-31T18:44:41-05:00,57.9,253.4,RIWH,,NOPP6_EST_20090331_183000_CH10,879,881,2
5730,1745,Spectrogram 1,1,2009-03-31T18:44:47-05:00,2009-03-31T18:44:49-05:00,90.9,159.8,RIWH,,NOPP6_EST_20090331_183000_CH10,887,889,2
5731,1746,Spectrogram 1,1,2009-03-31T18:44:56-05:00,2009-03-31T18:44:58-05:00,124.0,214.9,RIWH,,NOPP6_EST_20090331_183000_CH10,896,898,2
5732,1747,Spectrogram 1,1,2009-03-31T18:44:59-05:00,2009-03-31T18:45:01-05:00,90.9,314.1,RIWH,,NOPP6_EST_20090331_183000_CH10,899,900,1
8668,1747,Spectrogram 1,1,2009-03-31T18:44:59-05:00,2009-03-31T18:45:01-05:00,90.9,314.1,RIWH,,NOPP6_EST_20090331_184500_CH10,0,1,1
5733,1748,Spectrogram 1,1,2009-03-31T18:45:06-05:00,2009-03-31T18:45:08-05:00,104.7,198.3,RIWH,,NOPP6_EST_20090331_184500_CH10,6,8,2
5734,1749,Spectrogram 1,1,2009-03-31T18:45:22-05:00,2009-03-31T18:45:24-05:00,112.9,231.4,RIWH,,NOPP6_EST_20090331_184500_CH10,22,24,2
