,Selection,View,Channel,Start_DateTime_ISO8601,End_DateTime_ISO8601,Low.Freq..Hz.,High.Freq..Hz.,Species,Detection_Comments,filename,begin_time,end_time,call_length
7149,939,Spectrogram 1,1,2009-04-01T18:10:03-05:00,2009-04-01T18:10:05-05:00,123.457,259.259,RIWH,,NOPP6_EST_20090401_180000_CH10,603,605,2
7150,940,Spectrogram 1,1,2009-04-01T18:10:30-05:00,2009-04-01T18:10:32-05:00,59.259,128.395,RIWH,?,NOPP6_EST_20090401_180000_CH10,630,632,2
7151,941,Spectrogram 1,1,2009-04-01T18:10:52-05:00,2009-04-01T18:10:54-05:00,108.642,195.062,RIWH,?,NOPP6_EST_20090401_180000_CH10,652,654,2
7458,4158,Spectrogram 1,1,2009-04-01T18:11:05-05:00,2009-04-01T18:11:06-05:00,45.455,230.303,RIWH,,NOPP6_EST_20090401_180000_CH10,665,666,1
7152,942,Spectrogram 1,1,2009-04-01T18:11:27-05:00,2009-04-01T18:11:29-05:00,128.395,266.667,RIWH,,NOPP6_EST_20090401_180000_CH10,687,689,2
7153,943,Spectrogram 1,1,2009-04-01T18:11:58-05:00,2009-04-01T18:11:59-05:00,103.704,222.222,RIWH,,NOPP6_EST_20090401_180000_CH10,718,719,1
7154,944,Spectrogram 1,1,2009-04-01T18:12:19-05:00,2009-04-01T18:12:22-05:00,133.333,256.79,RIWH,,NOPP6_EST_20090401_180000_CH10,739,742,3
7155,945,Spectrogram 1,1,2009-04-01T18:13:47-05:00,2009-04-01T18:13:48-05:00,140.741,244.444,RIWH,?,NOPP6_EST_20090401_180000_CH10,827,828,1
7156,946,Spectrogram 1,1,2009-04-01T18:13:56-05:00,2009-04-01T18:13:57-05:00,103.704,214.815,RIWH,?,NOPP6_EST_20090401_180000_CH10,836,837,1
7157,948,Spectrogram 1,1,2009-04-01T18:14:31-05:00,2009-04-01T18:14:33-05:00,140.741,264.198,RIWH,?,NOPP6_EST_20090401_180000_CH10,871,873,2
7158,949,Spectrogram 1,1,2009-04-01T18:15:54-05:00,2009-04-01T18:15:56-05:00,66.667,187.654,RIWH,?,NOPP6_EST_20090401_181500_CH10,54,56,2
7159,950,Spectrogram 1,1,2009-04-01T18:18:08-05:00,2009-04-01T18:18:10-05:00,130.864,271.605,RIWH,,NOPP6_EST_20090401_181500_CH10,188,190,2
7160,951,Spectrogram 1,1,2009-04-01T18:21:32-05:00,2009-04-01T18:21:33-05:00,123.457,251.852,RIWH,?,NOPP6_EST_20090401_181500_CH10,392,393,1
7161,952,Spectrogram 1,1,2009-04-01T18:22:14-05:00,2009-04-01T18:22:15-05:00,118.519,217.284,RIWH,?,NOPP6_EST_20090401_181500_CH10,434,435,1
7162,953,Spectrogram 1,1,2009-04-01T18:22:25-05:00,2009-04-01T18:22:27-05:00,135.802,241.975,RIWH,,NOPP6_EST_20090401_181500_CH10,445,447,2
7163,954,Spectrogram 1,1,2009-04-01T18:23:11-05:00,2009-04-01T18:23:13-05:00,91.358,197.531,RIWH,,NOPP6_EST_20090401_181500_CH10,491,493,2
7164,955,Spectrogram 1,1,2009-04-01T18:23:52-05:00,2009-04-01T18:23:53-05:00,79.012,185.185,RIWH,,NOPP6_EST_20090401_181500_CH10,532,533,1
7165,956,Spectrogram 1,1,2009-04-01T18:24:39-05:00,2009-04-01T18:24:41-05:00,113.58,190.123,RIWH,?,NOPP6_EST_20090401_181500_CH10,579,581,2
7166,957,Spectrogram 1,1,2009-04-01T18:28:49-05:00,2009-04-01T18:28:50-05:00,61.728,219.753,RIWH,?,NOPP6_EST_20090401_181500_CH10,829,830,1
7167,958,Spectrogram 1,1,2009-04-01T18:30:02-05:00,2009-04-01T18:30:04-05:00,123.457,227.16,RIWH,?,NOPP6_EST_20090401_183000_CH10,2,4,2
7168,960,Spectrogram 1,1,2009-04-01T18:31:20-05:00,2009-04-01T18:31:21-05:00,150.617,232.099,RIWH,?,NOPP6_EST_20090401_183000_CH10,80,81,1
7169,961,Spectrogram 1,1,2009-04-01T18:31:40-05:00,2009-04-01T18:31:41-05:00,76.543,192.593,RIWH,?,NOPP6_EST_20090401_183000_CH10,100,101,1
7170,962,Spectrogram 1,1,2009-04-01T18:31:51-05:00,2009-04-01T18:31:53-05:00,96.296,271.605,RIWH,?,NOPP6_EST_20090401_183000_CH10,111,113,2
7459,4326,Spectrogram 1,1,2009-04-01T18:33:00-05:00,2009-04-01T18:33:02-05:00,76.923,250.0,RIWH,,NOPP6_EST_20090401_183000_CH10,180,182,2
7171,963,Spectrogram 1,1,2009-04-01T18:33:26-05:00,2009-04-01T18:33:28-05:00,125.926,241.975,RIWH,,NOPP6_EST_20090401_183000_CH10,206,208,2
7172,964,Spectrogram 1,1,2009-04-01T18:33:42-05:00,2009-04-01T18:33:44-05:00,69.136,202.469,RIWH,,NOPP6_EST_20090401_183000_CH10,222,224,2
7173,965,Spectrogram 1,1,2009-04-01T18:33:45-05:00,2009-04-01T18:33:47-05:00,71.605,177.778,RIWH,?,NOPP6_EST_20090401_183000_CH10,225,227,2
7174,966,Spectrogram 1,1,2009-04-01T18:34:29-05:00,2009-04-01T18:34:31-05:00,86.42,234.568,RIWH,,NOPP6_EST_20090401_183000_CH10,269,271,2
7175,967,Spectrogram 1,1,2009-04-01T18:34:44-05:00,2009-04-01T18:34:46-05:00,120.988,320.988,RIWH,,NOPP6_EST_20090401_183000_CH10,284,286,2
7176,968,Spectrogram 1,1,2009-04-01T18:35:21-05:00,2009-04-01T18:35:23-05:00,54.321,177.778,RIWH,,NOPP6_EST_20090401_183000_CH10,321,323,2
7177,969,Spectrogram 1,1,2009-04-01T18:35:44-05:00,2009-04-01T18:35:46-05:00,145.679,293.827,RIWH,,NOPP6_EST_20090401_183000_CH10,344,346,2
7178,970,Spectrogram 1,1,2009-04-01T18:44:03-05:00,2009-04-01T18:44:05-05:00,81.481,219.753,RIWH,,NOPP6_EST_20090401_183000_CH10,843,845,2
7179,971,Spectrogram 1,1,2009-04-01T18:44:07-05:00,2009-04-01T18:44:09-05:00,54.321,172.84,RIWH,?,NOPP6_EST_20090401_183000_CH10,847,849,2
7180,972,Spectrogram 1,1,2009-04-01T18:44:52-05:00,2009-04-01T18:44:54-05:00,93.827,244.444,RIWH,?,NOPP6_EST_20090401_183000_CH10,892,894,2
7181,973,Spectrogram 1,1,2009-04-01T18:46:01-05:00,2009-04-01T18:46:03-05:00,111.111,269.136,RIWH,,NOPP6_EST_20090401_184500_CH10,61,63,2
7182,974,Spectrogram 1,1,2009-04-01T18:47:33-05:00,2009-04-01T18:47:34-05:00,91.358,227.16,RIWH,,NOPP6_EST_20090401_184500_CH10,153,154,1
7408,1210,Spectrogram 1,1,2009-04-01T18:56:13-05:00,2009-04-01T18:56:15-05:00,41.363,136.253,RIWH,?,NOPP6_EST_20090401_184500_CH10,673,675,2
7183,975,Spectrogram 1,1,2009-04-01T18:57:24-05:00,2009-04-01T18:57:27-05:00,88.889,281.481,RIWH,?,NOPP6_EST_20090401_184500_CH10,744,747,3
7184,976,Spectrogram 1,1,2009-04-01T18:58:14-05:00,2009-04-01T18:58:16-05:00,148.148,288.889,RIWH,?,NOPP6_EST_20090401_184500_CH10,794,796,2
7185,977,Spectrogram 1,1,2009-04-01T19:00:57-05:00,2009-04-01T19:00:59-05:00,91.358,200.0,RIWH,?,NOPP6_EST_20090401_190000_CH10,57,59,2
7186,978,Spectrogram 1,1,2009-04-01T19:01:50-05:00,2009-04-01T19:01:52-05:00,103.704,217.284,RIWH,?,NOPP6_EST_20090401_190000_CH10,110,112,2
7187,979,Spectrogram 1,1,2009-04-01T19:04:01-05:00,2009-04-01T19:04:03-05:00,106.173,204.938,RIWH,,NOPP6_EST_20090401_190000_CH10,241,243,2
7188,981,Spectrogram 1,1,2009-04-01T19:04:26-05:00,2009-04-01T19:04:27-05:00,81.481,234.568,RIWH,,NOPP6_EST_20090401_190000_CH10,266,267,1
7189,982,Spectrogram 1,1,2009-04-01T19:05:21-05:00,2009-04-01T19:05:23-05:00,106.173,222.222,RIWH,,NOPP6_EST_20090401_190000_CH10,321,323,2
7190,983,Spectrogram 1,1,2009-04-01T19:06:18-05:00,2009-04-01T19:06:20-05:00,106.173,301.235,RIWH,?,NOPP6_EST_20090401_190000_CH10,378,380,2
7191,984,Spectrogram 1,1,2009-04-01T19:07:01-05:00,2009-04-01T19:07:04-05:00,145.679,264.198,RIWH,?,NOPP6_EST_20090401_190000_CH10,421,424,3
7192,985,Spectrogram 1,1,2009-04-01T19:09:20-05:00,2009-04-01T19:09:22-05:00,111.111,237.037,RIWH,,NOPP6_EST_20090401_190000_CH10,560,562,2
7193,986,Spectrogram 1,1,2009-04-01T19:09:29-05:00,2009-04-01T19:09:31-05:00,133.333,251.852,RIWH,,NOPP6_EST_20090401_190000_CH10,569,571,2
7194,987,Spectrogram 1,1,2009-04-01T19:09:44-05:00,2009-04-01T19:09:46-05:00,150.617,276.543,RIWH,,NOPP6_EST_20090401_190000_CH10,584,586,2
7195,988,Spectrogram 1,1,2009-04-01T19:10:26-05:00,2009-04-01T19:10:28-05:00,103.704,200.0,RIWH,,NOPP6_EST_20090401_190000_CH10,626,628,2
7196,989,Spectrogram 1,1,2009-04-01T19:10:34-05:00,2009-04-01T19:10:35-05:00,98.765,200.0,RIWH,?,NOPP6_EST_20090401_190000_CH10,634,635,1
7197,990,Spectrogram 1,1,2009-04-01T19:10:51-05:00,2009-04-01T19:10:53-05:00,81.481,182.716,RIWH,,NOPP6_EST_20090401_190000_CH10,651,653,2
7198,991,Spectrogram 1,1,2009-04-01T19:11:17-05:00,2009-04-01T19:11:19-05:00,79.012,153.086,RIWH,,NOPP6_EST_20090401_190000_CH10,677,679,2
7199,992,Spectrogram 1,1,2009-04-01T19:11:32-05:00,2009-04-01T19:11:34-05:00,91.358,234.568,RIWH,,NOPP6_EST_20090401_190000_CH10,692,694,2
7200,993,Spectrogram 1,1,2009-04-01T19:12:01-05:00,2009-04-01T19:12:03-05:00,69.136,177.778,RIWH,,NOPP6_EST_20090401_190000_CH10,721,723,2
7201,994,Spectrogram 1,1,2009-04-01T19:12:18-05:00,2009-04-01T19:12:21-05:00,76.543,162.963,RIWH,,NOPP6_EST_20090401_190000_CH10,738,741,3
7202,995,Spectrogram 1,1,2009-04-01T19:12:58-05:00,2009-04-01T19:13:00-05:00,120.988,234.568,RIWH,?,NOPP6_EST_20090401_190000_CH10,778,780,2
7203,996,Spectrogram 1,1,2009-04-01T19:13:20-05:00,2009-04-01T19:13:22-05:00,91.358,209.877,RIWH,?,NOPP6_EST_20090401_190000_CH10,800,802,2
7204,997,Spectrogram 1,1,2009-04-01T19:14:16-05:00,2009-04-01T19:14:17-05:00,125.926,237.037,RIWH,?,NOPP6_EST_20090401_190000_CH10,856,857,1
7205,998,Spectrogram 1,1,2009-04-01T19:14:19-05:00,2009-04-01T19:14:21-05:00,123.457,259.259,RIWH,,NOPP6_EST_20090401_190000_CH10,859,861,2
7206,1000,Spectrogram 1,1,2009-04-01T19:15:11-05:00,2009-04-01T19:15:13-05:00,69.136,195.062,RIWH,,NOPP6_EST_20090401_191500_CH10,11,13,2
7207,1001,Spectrogram 1,1,2009-04-01T19:15:33-05:00,2009-04-01T19:15:35-05:00,101.235,239.506,RIWH,,NOPP6_EST_20090401_191500_CH10,33,35,2
7208,1002,Spectrogram 1,1,2009-04-01T19:15:44-05:00,2009-04-01T19:15:46-05:00,103.704,212.346,RIWH,,NOPP6_EST_20090401_191500_CH10,44,46,2
7409,1211,Spectrogram 1,1,2009-04-01T19:16:43-05:00,2009-04-01T19:16:46-05:00,77.859,182.482,RIWH,?,NOPP6_EST_20090401_191500_CH10,103,106,3
7209,1003,Spectrogram 1,1,2009-04-01T19:17:51-05:00,2009-04-01T19:17:53-05:00,83.951,256.79,RIWH,?,NOPP6_EST_20090401_191500_CH10,171,173,2
7210,1004,Spectrogram 1,1,2009-04-01T19:18:39-05:00,2009-04-01T19:18:41-05:00,86.42,261.728,RIWH,,NOPP6_EST_20090401_191500_CH10,219,221,2
7461,4741,Spectrogram 1,1,2009-04-01T19:18:45-05:00,2009-04-01T19:18:47-05:00,44.872,198.718,RIWH,,NOPP6_EST_20090401_191500_CH10,225,227,2
7211,1005,Spectrogram 1,1,2009-04-01T19:18:55-05:00,2009-04-01T19:18:58-05:00,113.58,246.914,RIWH,,NOPP6_EST_20090401_191500_CH10,235,238,3
7212,1007,Spectrogram 1,1,2009-04-01T19:20:03-05:00,2009-04-01T19:20:05-05:00,123.457,212.346,RIWH,?,NOPP6_EST_20090401_191500_CH10,303,305,2
7213,1008,Spectrogram 1,1,2009-04-01T19:22:12-05:00,2009-04-01T19:22:14-05:00,123.457,209.877,RIWH,?,NOPP6_EST_20090401_191500_CH10,432,434,2
7214,1009,Spectrogram 1,1,2009-04-01T19:23:00-05:00,2009-04-01T19:23:02-05:00,128.395,227.16,RIWH,?,NOPP6_EST_20090401_191500_CH10,480,482,2
7215,1010,Spectrogram 1,1,2009-04-01T19:24:43-05:00,2009-04-01T19:24:45-05:00,103.704,254.321,RIWH,,NOPP6_EST_20090401_191500_CH10,583,585,2
7216,1011,Spectrogram 1,1,2009-04-01T19:25:54-05:00,2009-04-01T19:25:56-05:00,128.395,249.383,RIWH,,NOPP6_EST_20090401_191500_CH10,654,656,2
7217,1012,Spectrogram 1,1,2009-04-01T19:26:56-05:00,2009-04-01T19:26:58-05:00,118.519,229.63,RIWH,?,NOPP6_EST_20090401_191500_CH10,716,718,2
7218,1013,Spectrogram 1,1,2009-04-01T19:28:16-05:00,2009-04-01T19:28:18-05:00,113.58,197.531,RIWH,,NOPP6_EST_20090401_191500_CH10,796,798,2
7219,1014,Spectrogram 1,1,2009-04-01T19:28:27-05:00,2009-04-01T19:28:29-05:00,93.827,217.284,RIWH,,NOPP6_EST_20090401_191500_CH10,807,809,2
7220,1015,Spectrogram 1,1,2009-04-01T19:31:24-05:00,2009-04-01T19:31:26-05:00,44.444,204.938,RIWH,,NOPP6_EST_20090401_193000_CH10,84,86,2
7221,1016,Spectrogram 1,1,2009-04-01T19:31:42-05:00,2009-04-01T19:31:44-05:00,98.765,246.914,RIWH,,NOPP6_EST_20090401_193000_CH10,102,104,2
7222,1017,Spectrogram 1,1,2009-04-01T19:32:48-05:00,2009-04-01T19:32:50-05:00,125.926,251.852,RIWH,,NOPP6_EST_20090401_193000_CH10,168,170,2
7223,1018,Spectrogram 1,1,2009-04-01T19:32:54-05:00,2009-04-01T19:32:56-05:00,69.136,239.506,RIWH,,NOPP6_EST_20090401_193000_CH10,174,176,2
7224,1019,Spectrogram 1,1,2009-04-01T19:33:11-05:00,2009-04-01T19:33:13-05:00,103.704,251.852,RIWH,,NOPP6_EST_20090401_193000_CH10,191,193,2
7462,4876,Spectrogram 1,1,2009-04-01T19:34:31-05:00,2009-04-01T19:34:33-05:00,48.077,259.615,RIWH,,NOPP6_EST_20090401_193000_CH10,271,273,2
7225,1021,Spectrogram 1,1,2009-04-01T19:37:27-05:00,2009-04-01T19:37:29-05:00,88.889,195.062,RIWH,,NOPP6_EST_20090401_193000_CH10,447,449,2
7463,4915,Spectrogram 1,1,2009-04-01T19:37:50-05:00,2009-04-01T19:37:51-05:00,54.487,240.385,RIWH,,NOPP6_EST_20090401_193000_CH10,470,471,1
7226,1022,Spectrogram 1,1,2009-04-01T19:39:27-05:00,2009-04-01T19:39:29-05:00,103.704,182.716,RIWH,?,NOPP6_EST_20090401_193000_CH10,567,569,2
7227,1023,Spectrogram 1,1,2009-04-01T19:41:16-05:00,2009-04-01T19:41:17-05:00,113.58,217.284,RIWH,,NOPP6_EST_20090401_193000_CH10,676,677,1
7228,1024,Spectrogram 1,1,2009-04-01T19:41:33-05:00,2009-04-01T19:41:35-05:00,74.074,212.346,RIWH,,NOPP6_EST_20090401_193000_CH10,693,695,2
7229,1025,Spectrogram 1,1,2009-04-01T19:42:00-05:00,2009-04-01T19:42:02-05:00,74.074,185.185,RIWH,,NOPP6_EST_20090401_193000_CH10,720,722,2
7230,1026,Spectrogram 1,1,2009-04-01T19:42:30-05:00,2009-04-01T19:42:31-05:00,96.296,200.0,RIWH,?,NOPP6_EST_20090401_193000_CH10,750,751,1
7410,1212,Spectrogram 1,1,2009-04-01T19:43:07-05:00,2009-04-01T19:43:10-05:00,104.623,231.144,RIWH,,NOPP6_EST_20090401_193000_CH10,787,790,3
7231,1027,Spectrogram 1,1,2009-04-01T19:43:59-05:00,2009-04-01T19:44:00-05:00,101.235,197.531,RIWH,,NOPP6_EST_20090401_193000_CH10,839,840,1
7232,1028,Spectrogram 1,1,2009-04-01T19:45:46-05:00,2009-04-01T19:45:48-05:00,101.235,229.63,RIWH,,NOPP6_EST_20090401_194500_CH10,46,48,2
7234,1030,Spectrogram 1,1,2009-04-01T19:46:43-05:00,2009-04-01T19:46:45-05:00,49.383,380.247,RIWH,,NOPP6_EST_20090401_194500_CH10,103,106,3
7235,1031,Spectrogram 1,1,2009-04-01T19:48:04-05:00,2009-04-01T19:48:06-05:00,120.988,214.815,RIWH,?,NOPP6_EST_20090401_194500_CH10,184,186,2
7236,1032,Spectrogram 1,1,2009-04-01T19:50:13-05:00,2009-04-01T19:50:14-05:00,98.765,180.247,RIWH,,NOPP6_EST_20090401_194500_CH10,313,314,1
7237,1034,Spectrogram 1,1,2009-04-01T19:53:14-05:00,2009-04-01T19:53:16-05:00,145.679,232.099,RIWH,?,NOPP6_EST_20090401_194500_CH10,494,496,2
7238,1035,Spectrogram 1,1,2009-04-01T19:53:33-05:00,2009-04-01T19:53:35-05:00,108.642,239.506,RIWH,?,NOPP6_EST_20090401_194500_CH10,513,515,2
7239,1036,Spectrogram 1,1,2009-04-01T19:54:36-05:00,2009-04-01T19:54:38-05:00,96.296,202.469,RIWH,,NOPP6_EST_20090401_194500_CH10,576,578,2
7240,1037,Spectrogram 1,1,2009-04-01T19:54:59-05:00,2009-04-01T19:55:01-05:00,101.235,227.16,RIWH,,NOPP6_EST_20090401_194500_CH10,599,601,2
7411,1215,Spectrogram 1,1,2009-04-01T19:55:19-05:00,2009-04-01T19:55:21-05:00,51.095,267.64,RIWH,?,NOPP6_EST_20090401_194500_CH10,619,621,2
7241,1038,Spectrogram 1,1,2009-04-01T19:57:12-05:00,2009-04-01T19:57:13-05:00,118.519,249.383,RIWH,,NOPP6_EST_20090401_194500_CH10,732,733,1
7242,1039,Spectrogram 1,1,2009-04-01T19:58:17-05:00,2009-04-01T19:58:19-05:00,66.667,190.123,RIWH,?,NOPP6_EST_20090401_194500_CH10,797,799,2
7243,1040,Spectrogram 1,1,2009-04-01T19:59:21-05:00,2009-04-01T19:59:22-05:00,98.765,172.84,RIWH,?,NOPP6_EST_20090401_194500_CH10,861,862,1
7244,1041,Spectrogram 1,1,2009-04-01T20:00:00-05:00,2009-04-01T20:00:02-05:00,91.358,172.84,RIWH,,NOPP6_EST_20090401_200000_CH10,0,2,2
7245,1042,Spectrogram 1,1,2009-04-01T20:00:22-05:00,2009-04-01T20:00:25-05:00,46.914,209.877,RIWH,,NOPP6_EST_20090401_200000_CH10,22,25,3
7246,1044,Spectrogram 1,1,2009-04-01T20:03:38-05:00,2009-04-01T20:03:40-05:00,66.667,160.494,RIWH,,NOPP6_EST_20090401_200000_CH10,218,220,2
7247,1046,Spectrogram 1,1,2009-04-01T20:05:43-05:00,2009-04-01T20:05:45-05:00,108.642,197.531,RIWH,?,NOPP6_EST_20090401_200000_CH10,343,345,2
7248,1047,Spectrogram 1,1,2009-04-01T20:07:43-05:00,2009-04-01T20:07:44-05:00,76.543,185.185,RIWH,,NOPP6_EST_20090401_200000_CH10,463,464,1
7249,1048,Spectrogram 1,1,2009-04-01T20:10:31-05:00,2009-04-01T20:10:33-05:00,113.58,276.543,RIWH,?,NOPP6_EST_20090401_200000_CH10,631,633,2
7250,1049,Spectrogram 1,1,2009-04-01T20:11:22-05:00,2009-04-01T20:11:24-05:00,118.519,185.185,RIWH,?,NOPP6_EST_20090401_200000_CH10,682,684,2
7251,1050,Spectrogram 1,1,2009-04-01T20:14:00-05:00,2009-04-01T20:14:02-05:00,88.889,209.877,RIWH,,NOPP6_EST_20090401_200000_CH10,840,842,2
7252,1051,Spectrogram 1,1,2009-04-01T20:15:37-05:00,2009-04-01T20:15:38-05:00,98.765,172.84,RIWH,,NOPP6_EST_20090401_201500_CH10,37,38,1
7253,1052,Spectrogram 1,1,2009-04-01T20:17:32-05:00,2009-04-01T20:17:33-05:00,83.951,241.975,RIWH,?,NOPP6_EST_20090401_201500_CH10,152,153,1
7256,1055,Spectrogram 1,1,2009-04-01T20:17:58-05:00,2009-04-01T20:18:01-05:00,59.259,170.37,RIWH,?,NOPP6_EST_20090401_201500_CH10,178,181,3
7254,1053,Spectrogram 1,1,2009-04-01T20:18:30-05:00,2009-04-01T20:18:31-05:00,49.383,219.753,RIWH,,NOPP6_EST_20090401_201500_CH10,210,211,1
7255,1054,Spectrogram 1,1,2009-04-01T20:18:48-05:00,2009-04-01T20:18:49-05:00,76.543,192.593,RIWH,?,NOPP6_EST_20090401_201500_CH10,228,229,1
7412,1216,Spectrogram 1,1,2009-04-01T20:19:39-05:00,2009-04-01T20:19:41-05:00,55.961,189.781,RIWH,?,NOPP6_EST_20090401_201500_CH10,279,281,2
7257,1056,Spectrogram 1,1,2009-04-01T20:19:58-05:00,2009-04-01T20:20:00-05:00,49.383,150.617,RIWH,,NOPP6_EST_20090401_201500_CH10,298,300,2
7258,1057,Spectrogram 1,1,2009-04-01T20:20:27-05:00,2009-04-01T20:20:28-05:00,79.012,192.593,RIWH,?,NOPP6_EST_20090401_201500_CH10,327,328,1
7464,5217,Spectrogram 1,1,2009-04-01T20:21:21-05:00,2009-04-01T20:21:22-05:00,59.19,208.723,RIWH,,NOPP6_EST_20090401_201500_CH10,381,382,1
7259,1058,Spectrogram 1,1,2009-04-01T20:21:42-05:00,2009-04-01T20:21:44-05:00,46.914,229.63,RIWH,,NOPP6_EST_20090401_201500_CH10,402,404,2
7260,1059,Spectrogram 1,1,2009-04-01T20:22:09-05:00,2009-04-01T20:22:10-05:00,81.481,298.765,RIWH,,NOPP6_EST_20090401_201500_CH10,429,430,1
7261,1060,Spectrogram 1,1,2009-04-01T20:22:59-05:00,2009-04-01T20:23:00-05:00,71.605,234.568,RIWH,,NOPP6_EST_20090401_201500_CH10,479,480,1
7262,1061,Spectrogram 1,1,2009-04-01T20:23:39-05:00,2009-04-01T20:23:40-05:00,61.728,162.963,RIWH,,NOPP6_EST_20090401_201500_CH10,519,520,1
7263,1062,Spectrogram 1,1,2009-04-01T20:23:49-05:00,2009-04-01T20:23:51-05:00,71.605,212.346,RIWH,,NOPP6_EST_20090401_201500_CH10,529,531,2
7264,1063,Spectrogram 1,1,2009-04-01T20:24:19-05:00,2009-04-01T20:24:21-05:00,74.074,224.691,RIWH,,NOPP6_EST_20090401_201500_CH10,559,561,2
7265,1064,Spectrogram 1,1,2009-04-01T20:24:29-05:00,2009-04-01T20:24:31-05:00,51.852,195.062,RIWH,,NOPP6_EST_20090401_201500_CH10,569,571,2
7266,1065,Spectrogram 1,1,2009-04-01T20:24:48-05:00,2009-04-01T20:24:49-05:00,51.852,165.432,RIWH,,NOPP6_EST_20090401_201500_CH10,588,589,1
7267,1066,Spectrogram 1,1,2009-04-01T20:25:56-05:00,2009-04-01T20:25:58-05:00,69.136,207.407,RIWH,?,NOPP6_EST_20090401_201500_CH10,656,658,2
7268,1067,Spectrogram 1,1,2009-04-01T20:26:27-05:00,2009-04-01T20:26:28-05:00,46.914,185.185,RIWH,,NOPP6_EST_20090401_201500_CH10,687,688,1
7465,5262,Spectrogram 1,1,2009-04-01T20:27:07-05:00,2009-04-01T20:27:09-05:00,62.305,330.218,RIWH,,NOPP6_EST_20090401_201500_CH10,727,729,2
7269,1068,Spectrogram 1,1,2009-04-01T20:28:01-05:00,2009-04-01T20:28:03-05:00,56.79,234.568,RIWH,,NOPP6_EST_20090401_201500_CH10,781,783,2
7270,1069,Spectrogram 1,1,2009-04-01T20:28:35-05:00,2009-04-01T20:28:37-05:00,86.42,264.198,RIWH,,NOPP6_EST_20090401_201500_CH10,815,817,2
7271,1070,Spectrogram 1,1,2009-04-01T20:29:01-05:00,2009-04-01T20:29:03-05:00,76.543,219.753,RIWH,,NOPP6_EST_20090401_201500_CH10,841,843,2
7272,1071,Spectrogram 1,1,2009-04-01T20:29:17-05:00,2009-04-01T20:29:19-05:00,96.296,259.259,RIWH,,NOPP6_EST_20090401_201500_CH10,857,859,2
7273,1072,Spectrogram 1,1,2009-04-01T20:29:57-05:00,2009-04-01T20:29:59-05:00,66.667,204.938,RIWH,,NOPP6_EST_20090401_201500_CH10,897,899,2
7274,1073,Spectrogram 1,1,2009-04-01T20:30:14-05:00,2009-04-01T20:30:16-05:00,76.543,182.716,RIWH,,NOPP6_EST_20090401_203000_CH10,14,16,2
7275,1074,Spectrogram 1,1,2009-04-01T20:30:28-05:00,2009-04-01T20:30:30-05:00,74.074,212.346,RIWH,,NOPP6_EST_20090401_203000_CH10,28,30,2
7276,1075,Spectrogram 1,1,2009-04-01T20:30:49-05:00,2009-04-01T20:30:51-05:00,79.012,182.716,RIWH,,NOPP6_EST_20090401_203000_CH10,49,51,2
7277,1076,Spectrogram 1,1,2009-04-01T20:31:44-05:00,2009-04-01T20:31:46-05:00,59.259,175.309,RIWH,,NOPP6_EST_20090401_203000_CH10,104,106,2
7278,1077,Spectrogram 1,1,2009-04-01T20:32:27-05:00,2009-04-01T20:32:29-05:00,81.481,234.568,RIWH,,NOPP6_EST_20090401_203000_CH10,147,149,2
7279,1078,Spectrogram 1,1,2009-04-01T20:32:35-05:00,2009-04-01T20:32:37-05:00,81.481,202.469,RIWH,,NOPP6_EST_20090401_203000_CH10,155,157,2
7280,1079,Spectrogram 1,1,2009-04-01T20:33:07-05:00,2009-04-01T20:33:09-05:00,86.42,261.728,RIWH,,NOPP6_EST_20090401_203000_CH10,187,189,2
7281,1080,Spectrogram 1,1,2009-04-01T20:33:31-05:00,2009-04-01T20:33:33-05:00,74.074,192.593,RIWH,?,NOPP6_EST_20090401_203000_CH10,211,213,2
7282,1081,Spectrogram 1,1,2009-04-01T20:34:02-05:00,2009-04-01T20:34:04-05:00,59.259,291.358,RIWH,,NOPP6_EST_20090401_203000_CH10,242,244,2
7283,1082,Spectrogram 1,1,2009-04-01T20:34:11-05:00,2009-04-01T20:34:13-05:00,76.543,222.222,RIWH,,NOPP6_EST_20090401_203000_CH10,251,253,2
7284,1083,Spectrogram 1,1,2009-04-01T20:34:28-05:00,2009-04-01T20:34:29-05:00,71.605,227.16,RIWH,,NOPP6_EST_20090401_203000_CH10,268,269,1
7285,1084,Spectrogram 1,1,2009-04-01T20:34:38-05:00,2009-04-01T20:34:39-05:00,61.728,209.877,RIWH,,NOPP6_EST_20090401_203000_CH10,278,279,1
7286,1085,Spectrogram 1,1,2009-04-01T20:34:56-05:00,2009-04-01T20:34:58-05:00,56.79,158.025,RIWH,?,NOPP6_EST_20090401_203000_CH10,296,298,2
7287,1086,Spectrogram 1,1,2009-04-01T20:35:15-05:00,2009-04-01T20:35:16-05:00,61.728,264.198,RIWH,,NOPP6_EST_20090401_203000_CH10,315,316,1
7288,1087,Spectrogram 1,1,2009-04-01T20:35:36-05:00,2009-04-01T20:35:37-05:00,76.543,170.37,RIWH,?,NOPP6_EST_20090401_203000_CH10,336,337,1
7289,1088,Spectrogram 1,1,2009-04-01T20:36:30-05:00,2009-04-01T20:36:32-05:00,56.79,237.037,RIWH,,NOPP6_EST_20090401_203000_CH10,390,392,2
