Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1217	Spectrogram 1	1	886.979458480	887.821036747	100.722	987.072	
1218	Spectrogram 1	1	887.835300785	888.412994342	80.577	725.196	
1219	Spectrogram 1	1	888.448654438	888.919367706	0.000	1007.216	
1220	Spectrogram 1	1	883.427712769	883.705861518	6837.209	13731.395	d
1221	Spectrogram 1	1	883.926954114	884.190838825	9629.070	14358.140	d
1222	Spectrogram 1	1	884.697212189	884.904040746	11224.419	15953.488	d
1223	Spectrogram 1	1	884.875512669	885.274905745	6723.256	12819.767	d
1224	Spectrogram 1	1	890.730908740	891.757919507	0.000	644.618	
1225	Spectrogram 1	1	892.492517486	893.162927292	0.000	1289.237	
1226	Spectrogram 1	1	893.597980464	894.411030654	0.000	1349.670	
1227	Spectrogram 1	1	894.503746904	895.616341901	80.577	906.494	
1228	Spectrogram 1	1	895.659134016	896.557768437	40.289	725.196	
1229	Spectrogram 1	1	896.942902625	897.249579451	6666.279	13902.326	un
1230	Spectrogram 1	1	897.135467143	898.519078871	0.000	1153.779	
1231	Spectrogram 1	1	898.704511370	899.218016754	99.709	341.860	
1232	Spectrogram 1	1	899.674465983	900.886909249	0.000	697.965	
1233	Spectrogram 1	1	900.922569345	902.213464823	0.000	811.919	
1236	Spectrogram 1	1	902.085089648	903.154892530	85.465	1638.081	
1237	Spectrogram 1	1	902.441690609	902.662783204	9002.326	14586.047	d
1238	Spectrogram 1	1	902.983724069	903.240476761	11566.279	12250.000	d
1239	Spectrogram 1	1	903.411645222	903.811038298	9515.116	13617.442	d
1240	Spectrogram 1	1	903.775378202	904.003602816	8204.651	11395.349	d
1241	Spectrogram 1	1	904.074929017	905.037751611	0.000	523.752	
1242	Spectrogram 1	1	906.235930839	907.006188914	0.000	846.061	
1243	Spectrogram 1	1	907.262941605	908.475384871	0.000	543.897	
1244	Spectrogram 1	1	909.081606504	910.065825156	0.000	322.309	
1245	Spectrogram 1	1	909.031682370	909.402547369	664.763	1228.804	
1246	Spectrogram 1	1	910.279785732	911.256872364	20.144	1188.515	
1247	Spectrogram 1	1	904.652622573	904.895111226	5241.860	10141.860	d
1248	Spectrogram 1	1	906.378571223	906.884944587	9458.140	16238.372	d
1249	Spectrogram 1	1	907.220149490	907.776446989	10027.907	15326.744	d
1250	Spectrogram 1	1	908.461124990	908.682217586	9059.302	10483.721	d
1251	Spectrogram 1	1	909.687832295	909.780548545	9629.070	11395.349	d
1252	Spectrogram 1	1	910.714843062	911.071444022	10198.837	11224.419	
1253	Spectrogram 1	1	911.085708061	911.356724791	11566.279	12534.884	
1254	Spectrogram 1	1	911.114236138	911.477969118	12990.698	13788.372	
1255	Spectrogram 1	1	911.642009851	913.168261963	0.000	484.302	
1256	Spectrogram 1	1	913.710295423	914.815758401	113.953	826.163	
1257	Spectrogram 1	1	915.735788879	917.468869548	0.000	455.814	
1258	Spectrogram 1	1	917.640038009	918.531540411	85.465	470.058	
1259	Spectrogram 1	1	913.596183115	913.938520038	8660.465	10768.605	d
1260	Spectrogram 1	1	913.831539749	913.952784076	14358.140	15041.860	d
1261	Spectrogram 1	1	914.045500326	914.366441190	7236.047	13446.512	d
1262	Spectrogram 1	1	914.551873690	914.922738689	11509.302	12193.023	d
1263	Spectrogram 1	1	915.165227342	915.393451957	14016.279	16523.256	d
1264	Spectrogram 1	1	915.079643112	915.436244072	8717.442	11737.209	d
1265	Spectrogram 1	1	915.621676572	915.878429264	10198.837	10654.651	d
1266	Spectrogram 1	1	916.049597725	916.206502147	14415.116	15725.581	d
1267	Spectrogram 1	1	916.227898205	916.413330705	13902.326	14358.140	d
1268	Spectrogram 1	1	917.019552338	917.326229164	12534.884	15155.814	d
1269	Spectrogram 1	1	920.927906162	921.633976064	8603.488	15725.581	d
1270	Spectrogram 1	1	918.574339822	919.308937801	14.244	1011.337	
1271	Spectrogram 1	1	919.772519050	921.983445006	0.000	1210.756	
1272	Spectrogram 1	1	922.268725774	923.188756253	14.244	797.674	
1273	Spectrogram 1	1	923.310000579	923.880562116	14.244	697.965	
1274	Spectrogram 1	1	924.472519711	925.228513748	42.733	626.744	
1275	Spectrogram 1	1	925.271305863	925.806207304	0.000	1709.302	
1276	Spectrogram 1	1	926.291184610	926.954462397	42.733	826.163	
1277	Spectrogram 1	1	927.503635602	928.288157715	0.000	555.523	
1278	Spectrogram 1	1	928.473590215	929.215320213	128.198	356.105	
1279	Spectrogram 1	1	929.500600981	930.620327998	42.733	911.628	
1280	Spectrogram 1	1	931.133833381	931.604546649	0.000	840.407	
1281	Spectrogram 1	1	931.518962419	932.317748570	99.709	925.872	
1282	Spectrogram 1	1	932.816989915	934.029433182	14.244	925.872	
1283	Spectrogram 1	1	927.303935916	928.359474760	8863.501	14624.777	d
1285	Spectrogram 1	1	928.095592481	928.958566806	11683.706	13536.984	d
1286	Spectrogram 1	1	930.085425841	930.641723340	12288.036	14020.447	d
1287	Spectrogram 1	1	930.541875071	931.133832666	8984.367	11683.706	d
1288	Spectrogram 1	1	933.858268011	934.521545797	12207.459	15188.818	d
1289	Spectrogram 1	1	934.421697529	935.142031469	8903.790	11603.129	d
1290	Spectrogram 1	1	935.092107335	935.577084641	8218.883	9991.583	d
1291	Spectrogram 1	1	935.448708295	935.755385121	9669.274	11039.088	d
1292	Spectrogram 1	1	934.792566819	935.783917490	0.000	242.151	
1293	Spectrogram 1	1	935.263280087	936.076330278	113.953	384.593	
1294	Spectrogram 1	1	936.860852391	937.545526235	56.977	854.651	
1295	Spectrogram 1	1	937.524130178	938.137483830	14.244	1039.826	
1296	Spectrogram 1	1	938.123219792	939.028986232	42.733	1054.070	
1297	Spectrogram 1	1	940.334145748	941.753417571	14.244	911.628	
1298	Spectrogram 1	1	940.291359641	940.747808870	12610.345	13980.159	d
1299	Spectrogram 1	1	940.762072909	941.396822619	8460.615	10354.181	d
1300	Spectrogram 1	1	941.168598004	941.368294542	14020.447	14665.066	d
1301	Spectrogram 1	1	942.866020436	943.843107069	0.000	569.767	
1302	Spectrogram 1	1	944.342348414	945.219586777	28.488	740.698	
1303	Spectrogram 1	1	945.340831103	945.882864564	71.221	669.477	
1304	Spectrogram 1	1	945.925656679	947.295004368	28.488	640.988	
1305	Spectrogram 1	1	948.036734366	948.421863403	28.488	697.965	
1306	Spectrogram 1	1	948.514579653	949.498798304	28.488	783.430	
1307	Spectrogram 1	1	949.719893618	950.247663040	28.488	413.081	
1308	Spectrogram 1	1	950.326115251	951.452974287	0.000	598.256	
1309	Spectrogram 1	1	951.167693518	952.223232362	113.953	712.209	
1310	Spectrogram 1	1	952.829453995	953.578316012	56.977	1082.558	
1311	Spectrogram 1	1	948.992429947	949.491671292	12876.744	16466.279	d
1312	Spectrogram 1	1	950.996527346	951.331732249	9800.000	13104.651	d
1313	Spectrogram 1	1	952.094858305	952.472855323	9572.093	13902.326	d
1314	Spectrogram 1	1	953.906397337	954.270130316	28.488	2791.860	
1315	Spectrogram 1	1	954.762239642	955.204424833	0.000	2734.884	
1316	Spectrogram 1	1	955.311405121	956.088795216	56.977	783.430	
1317	Spectrogram 1	1	956.217171562	956.916109444	28.488	1552.616	
1318	Spectrogram 1	1	957.286974443	957.943120211	0.000	427.326	
1319	Spectrogram 1	1	958.171344826	958.613530017	0.000	356.105	
1320	Spectrogram 1	1	958.556473863	959.319599919	71.221	740.698	
1321	Spectrogram 1	1	960.018537802	961.138264818	56.977	754.942	
1322	Spectrogram 1	1	956.787735960	957.315505381	14415.116	15953.488	d
1323	Spectrogram 1	1	957.194261055	957.985915187	11509.302	12876.744	d
1324	Spectrogram 1	1	957.864670861	958.085763456	10483.721	11338.372	d
1325	Spectrogram 1	1	962.350715810	963.299274365	14.244	883.140	
1326	Spectrogram 1	1	963.470442826	964.490321574	42.733	1011.337	
1327	Spectrogram 1	1	964.518849650	965.310503783	99.709	669.477	
1328	Spectrogram 1	1	966.144950031	967.335997240	0.000	555.523	
1329	Spectrogram 1	1	967.457241566	968.027803103	56.977	413.081	
1330	Spectrogram 1	1	968.134783391	969.275906465	56.977	712.209	
1331	Spectrogram 1	1	969.596855341	969.932060244	113.953	2905.814	
1332	Spectrogram 1	1	969.932060244	971.793517259	56.977	1324.709	
1333	Spectrogram 1	1	972.428266969	973.098676775	0.000	1823.256	
1334	Spectrogram 1	1	973.754822542	974.753305232	14.244	1353.198	
1335	Spectrogram 1	1	974.639192925	975.473639173	128.198	795.701	
1336	Spectrogram 1	1	976.008540614	976.671818400	99.709	1111.047	
1338	Spectrogram 1	1	976.714614915	977.413552798	201.443	453.247	
1339	Spectrogram 1	1	977.399288760	977.798681836	241.732	2749.700	
1340	Spectrogram 1	1	978.119622700	978.440563565	90.649	2759.772	
1341	Spectrogram 1	1	978.483355680	979.182293563	30.216	493.536	un
1342	Spectrogram 1	1	979.538894524	979.909759523	161.155	402.886	
1343	Spectrogram 1	1	979.824175292	980.729941732	20.144	1661.906	
1344	Spectrogram 1	1	980.537377213	981.920988941	0.000	433.103	
1345	Spectrogram 1	1	982.234797786	982.655586920	100.722	564.041	
1346	Spectrogram 1	1	983.147696245	983.689729706	50.361	513.680	
1347	Spectrogram 1	1	983.846634557	984.452856190	30.216	997.144	
1348	Spectrogram 1	1	984.445732469	985.501271312	0.000	854.651	
1349	Spectrogram 1	1	985.807948138	987.091711597	28.488	455.814	
1350	Spectrogram 1	1	987.327068231	988.047402171	28.488	2977.035	
1351	Spectrogram 1	1	988.047402171	988.646491785	71.221	527.035	
1352	Spectrogram 1	1	989.423881879	990.358176396	0.000	527.035	
1353	Spectrogram 1	1	990.351044377	992.012804853	0.000	697.965	
1354	Spectrogram 1	1	991.955748700	992.583366391	0.000	1025.581	
1355	Spectrogram 1	1	987.462576596	988.097326306	6204.451	8702.347	d
1356	Spectrogram 1	1	992.619033496	993.453479744	9458.140	16922.093	d
1357	Spectrogram 1	1	994.751507241	995.436181085	9515.116	17150.000	d
1358	Spectrogram 1	1	996.584436179	997.404618388	9800.000	16637.209	d
1359	Spectrogram 1	1	992.825863484	993.310840791	14.244	2962.791	
1360	Spectrogram 1	1	993.838610212	994.644528383	0.000	1538.372	
1361	Spectrogram 1	1	995.058185498	995.621615016	56.977	840.407	
1362	Spectrogram 1	1	995.628747035	996.391873091	0.000	954.360	
1363	Spectrogram 1	1	997.026622801	997.918125202	0.000	1168.023	
1364	Spectrogram 1	1	998.959400007	999.365925102	227.907	470.058	
1365	Spectrogram 1	1	999.358793083	1000.057730966	56.977	1324.709	
1366	Spectrogram 1	1	1000.663952599	1002.083224422	28.488	498.547	
1367	Spectrogram 1	1	999.230421471	999.515702239	7919.767	12648.837	d
1368	Spectrogram 1	1	1000.806597717	1001.291575023	6609.302	16979.070	d
1369	Spectrogram 1	1	1001.698100118	1002.040437040	7862.791	14301.163	d
1370	Spectrogram 1	1	1002.104625213	1002.867751269	9173.256	17548.837	d
1371	Spectrogram 1	1	1003.074579826	1003.951818190	12193.023	17947.674	d
1372	Spectrogram 1	1	1003.481104921	1004.016006362	7577.907	12363.953	d
1373	Spectrogram 1	1	1002.054701079	1002.646658674	85.465	1809.012	
1374	Spectrogram 1	1	1002.903411365	1004.287023093	28.488	754.942	
1376	Spectrogram 1	1	1006.127089638	1006.925875789	0.000	811.919	
1377	Spectrogram 1	1	1007.168364443	1008.245299344	0.000	712.209	
1378	Spectrogram 1	1	1009.636043090	1010.570337607	113.953	441.570	
1379	Spectrogram 1	1	1010.556073569	1011.561688278	85.465	1096.802	
1380	Spectrogram 1	1	1011.611612412	1012.053797603	71.221	697.965	
1381	Spectrogram 1	1	1008.295223478	1008.730276650	9258.057	14841.778	un
1382	Spectrogram 1	1	1008.908577131	1009.279442130	12505.731	15468.522	un
1383	Spectrogram 1	1	1009.165329822	1009.771551455	10682.475	12448.754	d
1384	Spectrogram 1	1	1013.915262057	1014.863820612	11935.964	17291.778	d
1385	Spectrogram 1	1	1012.460330138	1013.002363598	99.709	640.988	
1386	Spectrogram 1	1	1012.995231579	1013.843941865	0.000	598.256	
1387	Spectrogram 1	1	1014.913744747	1015.741058976	42.733	1310.465	
1388	Spectrogram 1	1	1016.026339744	1017.074746568	28.488	1125.291	
1389	Spectrogram 1	1	1017.146066760	1017.559723875	0.000	1809.012	
1390	Spectrogram 1	1	1017.902060797	1018.244397719	14.244	1239.244	
1391	Spectrogram 1	1	1018.272925796	1019.385520793	42.733	299.128	
1392	Spectrogram 1	1	1019.342728678	1020.198570984	28.488	1039.826	
1393	Spectrogram 1	1	1020.170046340	1020.412534993	9372.010	11195.266	d
1394	Spectrogram 1	1	1021.025891819	1022.017242490	0.000	1111.047	
1395	Spectrogram 1	1	1021.667773549	1022.245467105	142.442	455.814	
1396	Spectrogram 1	1	1023.208289699	1024.035603927	71.221	968.605	
1397	Spectrogram 1	1	1024.449261042	1024.969898444	85.465	2450.000	
1398	Spectrogram 1	1	1025.198123059	1025.733024500	71.221	2521.221	
1399	Spectrogram 1	1	1026.118153538	1027.401916996	14.244	1039.826	
1400	Spectrogram 1	1	1027.929691720	1028.393272968	199.419	413.081	
1401	Spectrogram 1	1	1028.578705468	1028.842590179	242.151	441.570	
1402	Spectrogram 1	1	1029.833940849	1031.181892481	71.221	1039.826	
1403	Spectrogram 1	1	1031.731057960	1032.665352477	42.733	584.012	
1404	Spectrogram 1	1	1033.742286841	1034.847749819	28.488	897.384	
1405	Spectrogram 1	1	1032.922104632	1033.086141074	6837.209	9059.302	d
1406	Spectrogram 1	1	1033.043348958	1033.235913477	9458.140	12079.070	d
1407	Spectrogram 1	1	1033.756550880	1034.113151840	5697.674	11737.209	d
1408	Spectrogram 1	1	1034.541072993	1035.133030588	10483.721	14130.233	d
1409	Spectrogram 1	1	1035.753513978	1036.281283400	42.733	683.721	
1410	Spectrogram 1	1	1036.958825225	1038.035760126	71.221	512.791	
1411	Spectrogram 1	1	1038.428021183	1039.005714739	71.221	769.186	
1412	Spectrogram 1	1	1039.362315700	1039.847293006	85.465	2321.802	
1413	Spectrogram 1	1	1039.012846758	1039.362315700	85.465	384.593	
1414	Spectrogram 1	1	1040.282346178	1040.674607235	99.709	2450.000	
1415	Spectrogram 1	1	1041.765806174	1042.329235692	56.977	1994.186	
1416	Spectrogram 1	1	1046.216186564	1046.672635794	12591.860	13047.674	d
1417	Spectrogram 1	1	1042.372028209	1043.327718783	0.000	470.058	un
1418	Spectrogram 1	1	1043.698583782	1044.868234933	0.000	868.895	un
1419	Spectrogram 1	1	1046.765352044	1047.293121466	0.000	683.721	
1420	Spectrogram 1	1	1047.435761850	1048.127567713	85.465	2051.163	
1421	Spectrogram 1	1	1048.512696751	1049.140314442	42.733	1438.663	
1422	Spectrogram 1	1	1050.281437516	1050.887659149	0.000	968.605	
1423	Spectrogram 1	1	1045.474456566	1045.938037815	85.465	740.698	
1424	Spectrogram 1	1	1047.635457976	1047.920738745	9686.047	13275.581	d
1425	Spectrogram 1	1	1052.371116032	1052.856093338	0.000	805.773	
1426	Spectrogram 1	1	1053.426654875	1054.275365162	20.144	503.608	
1427	Spectrogram 1	1	1054.225441027	1054.881586795	20.144	725.196	
1428	Spectrogram 1	1	1055.566260639	1056.165350253	40.289	564.041	
1429	Spectrogram 1	1	1056.208142368	1056.778703905	0.000	1208.659	
1430	Spectrogram 1	1	1057.805714672	1058.490388517	0.000	1349.670	
1431	Spectrogram 1	1	1058.319220055	1058.647292939	6666.279	10198.837	d
1432	Spectrogram 1	1	1061.657003615	1062.420129671	20.144	322.309	
1433	Spectrogram 1	1	1062.420129671	1062.947899093	60.433	805.773	
1434	Spectrogram 1	1	1063.596912841	1064.210266493	20.144	886.350	
1435	Spectrogram 1	1	1065.137428991	1065.850630912	0.000	1188.515	
1436	Spectrogram 1	1	1066.792057198	1067.205714312	6324.419	9059.302	d
1437	Spectrogram 1	1	1066.164439444	1066.435456174	71.221	341.860	
1438	Spectrogram 1	1	1066.528172423	1067.419674825	14.244	797.674	
1439	Spectrogram 1	1	1068.967322994	1070.443650971	71.221	569.767	
1440	Spectrogram 1	1	1070.572027317	1071.335153373	56.977	655.233	
1441	Spectrogram 1	1	1071.270965200	1071.955639045	28.488	1253.488	
1442	Spectrogram 1	1	1071.506321834	1071.841526737	6780.233	7520.930	d
1443	Spectrogram 1	1	1071.549113949	1071.755942507	13389.535	15212.791	d
1444	Spectrogram 1	1	1072.048355294	1072.226655775	5640.698	10426.744	d
1445	Spectrogram 1	1	1073.103894138	1073.324986733	10255.814	12136.047	d
1446	Spectrogram 1	1	1072.262313303	1072.611782244	99.709	470.058	
1447	Spectrogram 1	1	1072.932723109	1073.260795993	85.465	527.035	
1448	Spectrogram 1	1	1074.737123970	1075.329081565	28.488	854.651	
1449	Spectrogram 1	1	1079.301616266	1079.950630015	71.221	783.430	
1450	Spectrogram 1	1	1080.392815206	1080.999036839	0.000	940.116	
1451	Spectrogram 1	1	1075.200704942	1075.778398498	9508.120	11925.438	d
1452	Spectrogram 1	1	1075.771266479	1076.113603401	10958.511	11804.572	d
1453	Spectrogram 1	1	1076.698428976	1077.012237822	8460.615	12570.056	d
1454	Spectrogram 1	1	1076.976577726	1077.440158974	10877.933	11723.995	d
1455	Spectrogram 1	1	1076.940917629	1077.433026955	7695.131	10757.067	d
1456	Spectrogram 1	1	1077.761099839	1078.046380607	14987.375	15470.839	d
1457	Spectrogram 1	1	1077.932268300	1078.124832819	10958.511	12207.459	d
1458	Spectrogram 1	1	1078.588414068	1078.980675124	10636.202	11603.129	d
1459	Spectrogram 1	1	1078.652602241	1078.859430798	12408.902	13698.138	d
1460	Spectrogram 1	1	1078.945015028	1079.144711566	8339.749	10394.470	d
1461	Spectrogram 1	1	1079.080523393	1079.351540123	9024.656	12328.325	d
1462	Spectrogram 1	1	1079.494180508	1079.907837622	10676.490	13375.829	d
1463	Spectrogram 1	1	1078.795242625	1079.123315509	14503.911	15752.859	d
1464	Spectrogram 1	1	1080.214514448	1080.499795217	9306.676	13577.272	d
1465	Spectrogram 1	1	1080.842132139	1081.220129157	9749.851	10152.738	d
1466	Spectrogram 1	1	1081.212994687	1081.612387763	80.577	1369.814	
1467	Spectrogram 1	1	1081.947592666	1082.525286222	40.289	1410.102	
1468	Spectrogram 1	1	1081.541067060	1081.726499560	9145.522	9749.851	d
1469	Spectrogram 1	1	1081.726499560	1081.954724175	12363.953	15611.628	d
1470	Spectrogram 1	1	1082.097364559	1082.339853212	8261.628	10939.535	d
1471	Spectrogram 1	1	1082.225740905	1082.446833500	5811.628	9287.209	d
1472	Spectrogram 1	1	1083.823313209	1084.187046188	9970.930	12022.093	d
1473	Spectrogram 1	1	1084.115725996	1084.736211668	6552.326	10882.558	d
1474	Spectrogram 1	1	1085.071416571	1085.534997820	8489.535	9458.140	d
1475	Spectrogram 1	1	1085.228320994	1085.485073685	7805.814	10369.767	d
1476	Spectrogram 1	1	1085.292509166	1086.326651952	8432.558	12705.814	d
1477	Spectrogram 1	1	1085.827410607	1086.326651952	13674.419	14130.233	d
1478	Spectrogram 1	1	1086.775969163	1087.139702143	12420.930	12819.767	d
1479	Spectrogram 1	1	1087.667471564	1087.952752333	10312.791	12193.023	d
1480	Spectrogram 1	1	1087.974148391	1088.323617332	16124.419	17150.000	d
1481	Spectrogram 1	1	1083.488107903	1084.401006362	28.488	1794.767	
1482	Spectrogram 1	1	1084.893115688	1085.791750109	42.733	1082.558	
1483	Spectrogram 1	1	1087.895695777	1088.573237602	14.244	982.849	
1484	Spectrogram 1	1	1089.022554812	1089.486136061	71.221	2478.488	
1485	Spectrogram 1	1	1089.557456253	1090.049565579	113.953	769.186	
1486	Spectrogram 1	1	1090.120885771	1090.334846347	71.221	1794.767	
1487	Spectrogram 1	1	1090.513145664	1091.504496335	42.733	783.430	
1488	Spectrogram 1	1	1089.871263935	1090.135148646	12136.047	13446.512	d
1489	Spectrogram 1	1	1091.739853693	1092.338943307	56.977	1595.349	
1490	Spectrogram 1	1	1092.923768882	1093.529990515	85.465	441.570	
1491	Spectrogram 1	1	1093.694026957	1094.970658396	0.000	797.674	
1492	Spectrogram 1	1	1095.491295799	1095.997669163	14.244	470.058	
1493	Spectrogram 1	1	1096.061857336	1096.703739065	71.221	754.942	
1494	Spectrogram 1	1	1097.053208007	1097.324224737	42.733	1837.500	
1495	Spectrogram 1	1	1098.073086754	1098.436819734	128.198	1239.244	
1496	Spectrogram 1	1	1096.397062239	1097.309960698	11603.129	13778.716	d
1497	Spectrogram 1	1	1100.034389470	1100.462310623	12306.977	13902.326	d
1498	Spectrogram 1	1	1101.781734177	1102.102675042	12136.047	14016.279	d
1499	Spectrogram 1	1	1102.074146965	1102.566256291	15098.837	17434.884	d
1500	Spectrogram 1	1	1099.413904379	1100.119974282	56.977	897.384	
1501	Spectrogram 1	1	1101.667622451	1102.723161294	0.000	227.907	
1502	Spectrogram 1	1	1104.149565137	1104.905559173	71.221	1025.581	
1503	Spectrogram 1	1	1105.162311865	1105.497516768	71.221	1210.756	
1504	Spectrogram 1	1	1106.146530516	1106.460339362	42.733	1652.326	
1505	Spectrogram 1	1	1106.495999458	1107.273389552	28.488	484.302	
1506	Spectrogram 1	1	1107.779760912	1108.585679083	28.488	1338.953	
1507	Spectrogram 1	1	1109.298881004	1110.639700616	0.000	1039.826	
1508	Spectrogram 1	1	1112.037576382	1112.586741862	85.465	868.895	
1509	Spectrogram 1	1	1112.993266957	1113.463980225	113.953	1410.174	
1510	Spectrogram 1	1	1115.646377513	1115.931658281	156.686	626.744	
1511	Spectrogram 1	1	1115.967318377	1116.666256260	28.488	811.919	
1512	Spectrogram 1	1	1116.709048375	1117.579154719	14.244	584.012	
1513	Spectrogram 1	1	1120.303586059	1121.031052018	14.244	1125.291	
1514	Spectrogram 1	1	1118.998424217	1119.647437965	362.598	644.618	
1515	Spectrogram 1	1	1121.245011172	1121.858364824	42.733	1168.023	
1516	Spectrogram 1	1	1122.001005208	1122.500246553	28.488	1410.174	
1517	Spectrogram 1	1	1123.498729243	1123.898122319	42.733	854.651	
1518	Spectrogram 1	1	1124.354571548	1124.746832605	0.000	940.116	
1519	Spectrogram 1	1	1125.003585297	1125.402978373	0.000	1310.465	
1520	Spectrogram 1	1	1125.445770488	1126.315876832	42.733	840.407	
1521	Spectrogram 1	1	1127.057606830	1127.628168367	28.488	1538.372	
1522	Spectrogram 1	1	1127.970505289	1128.484010673	85.465	1581.105	
1523	Spectrogram 1	1	1128.384162404	1129.475361343	56.977	997.093	
1524	Spectrogram 1	1	1129.639387071	1130.174288512	85.465	1168.023	
1525	Spectrogram 1	1	1131.251223413	1131.786124854	71.221	697.965	
1526	Spectrogram 1	1	1131.721936681	1133.469281388	0.000	1225.000	
1527	Spectrogram 1	1	1133.619053792	1134.118295136	85.465	740.698	
1528	Spectrogram 1	1	1135.879903882	1137.520268301	227.907	1381.686	
1529	Spectrogram 1	1	1137.784150596	1138.212071749	412.959	725.196	
1530	Spectrogram 1	1	1138.162147614	1138.697049055	30.216	594.257	
1531	Spectrogram 1	1	1140.365941551	1140.986427223	20.144	765.484	
1532	Spectrogram 1	1	1141.264575972	1142.477019238	20.144	966.927	
1533	Spectrogram 1	1	1144.630889041	1145.023150097	60.433	443.175	
1534	Spectrogram 1	1	1142.469887219	1142.826488180	110.794	584.185	
1535	Spectrogram 1	1	1145.237110674	1145.693559903	0.000	644.618	un
1536	Spectrogram 1	1	1137.227853098	1137.969583096	10031.872	14463.623	d
1537	Spectrogram 1	1	1137.698566366	1138.233467807	8138.306	10072.161	d
1538	Spectrogram 1	1	1138.319052037	1138.754105209	10394.470	10918.222	d
1539	Spectrogram 1	1	1138.440296364	1139.203422420	9427.542	12368.613	d
1540	Spectrogram 1	1	1138.732709152	1139.224818477	8299.460	8782.924	d
1541	Spectrogram 1	1	1139.246214535	1139.659871649	10555.624	11119.665	d
1542	Spectrogram 1	1	1138.996593862	1139.395986938	11240.531	13617.561	d
1543	Spectrogram 1	1	1139.089310112	1139.681267707	13375.829	15309.684	d
1544	Spectrogram 1	1	1139.495835207	1139.745455880	11683.706	12408.902	d
1545	Spectrogram 1	1	1139.895228283	1140.344545494	14529.070	15497.674	d
1546	Spectrogram 1	1	1140.023604629	1140.622694243	13389.535	14586.047	d
1547	Spectrogram 1	1	1139.938020399	1140.565638089	12193.023	13446.512	d
1548	Spectrogram 1	1	1139.959416456	1140.850918858	7976.744	9515.116	d
1549	Spectrogram 1	1	1141.271707991	1141.806609432	9572.093	11908.140	d
1550	Spectrogram 1	1	1141.121935588	1141.749553279	12420.930	14073.256	d
1551	Spectrogram 1	1	1141.813741452	1142.462755200	7406.977	8831.395	d
1552	Spectrogram 1	1	1142.127550297	1142.705243853	11965.116	13104.651	d
1553	Spectrogram 1	1	1146.720570096	1147.383847883	0.000	584.012	un
1554	Spectrogram 1	1	1147.576412402	1148.524970957	0.000	413.081	
1555	Spectrogram 1	1	1148.403726631	1149.002816245	427.326	826.163	
1556	Spectrogram 1	1	1149.173984706	1149.858658550	427.326	797.674	
1557	Spectrogram 1	1	1150.108279223	1151.534683065	113.953	968.605	
1558	Spectrogram 1	1	1152.476109601	1154.266246424	0.000	1168.371	
1559	Spectrogram 1	1	1152.839840935	1153.688551222	9226.099	11522.552	d
1560	Spectrogram 1	1	1154.637108423	1155.856683709	42.733	854.651	
1561	Spectrogram 1	1	1157.903573223	1159.208732739	0.000	826.163	
1562	Spectrogram 1	1	1159.672313988	1160.834833119	156.686	826.163	
1563	Spectrogram 1	1	1161.134377926	1162.118596578	0.000	1524.128	un
1564	Spectrogram 1	1	1160.235743506	1160.906153312	10313.892	13013.231	d
1565	Spectrogram 1	1	1162.567913751	1163.359567884	10141.860	15098.837	d
1566	Spectrogram 1	1	1163.288247692	1163.530736345	15212.791	16637.209	d
1567	Spectrogram 1	1	1162.682026076	1163.074287133	128.198	740.698	un
1568	Spectrogram 1	1	1165.213892897	1166.034075107	0.000	925.872	
1569	Spectrogram 1	1	1167.688703564	1169.436048271	0.000	968.605	
1570	Spectrogram 1	1	1169.714196957	1171.219053011	0.000	911.628	
1571	Spectrogram 1	1	1171.361693395	1171.832406663	128.198	740.698	
1572	Spectrogram 1	1	1172.024971182	1174.756534541	99.709	1011.337	
1573	Spectrogram 1	1	1174.991891487	1175.334228409	12650.634	13456.406	d
1574	Spectrogram 1	1	1176.033165674	1176.396898654	28.488	740.698	
1575	Spectrogram 1	1	1177.858962593	1180.340905279	71.221	1025.581	
1576	Spectrogram 1	1	1180.661846144	1182.031193832	71.221	982.849	
1577	Spectrogram 1	1	1182.345002678	1183.956839020	56.977	1011.337	
1578	Spectrogram 1	1	1183.129527256	1183.421940044	7122.093	7634.884	d
1579	Spectrogram 1	1	1184.527403022	1184.976720232	7150.581	7663.372	d
1580	Spectrogram 1	1	1185.982334941	1186.388860036	7179.070	7748.837	d
1581	Spectrogram 1	1	1187.587039264	1187.793867821	7264.535	7634.884	d
1582	Spectrogram 1	1	1186.524368401	1186.909497439	11851.163	16010.465	d
1583	Spectrogram 1	1	1188.521333781	1189.377176087	8660.465	14301.163	d
1584	Spectrogram 1	1	1189.148951472	1189.434232240	7008.140	7748.837	d
1585	Spectrogram 1	1	1186.474444723	1186.852441741	569.767	826.163	
1586	Spectrogram 1	1	1187.380211163	1188.507070198	56.977	925.872	
1587	Spectrogram 1	1	1188.606918467	1188.863671159	85.465	512.791	
1588	Spectrogram 1	1	1189.341516446	1190.896296635	42.733	1011.337	
1589	Spectrogram 1	1	1190.832108462	1192.550925092	0.000	926.639	
1590	Spectrogram 1	1	1192.087344039	1192.451077019	12933.721	17036.047	d
1591	Spectrogram 1	1	1193.035902674	1193.813292769	284.884	754.942	un
1592	Spectrogram 1	1	1194.940151804	1195.767466033	427.326	740.698	un
